gene	pval	effect	hi_ct	lo_ct	T	qval	sig
USP8	0.7622377622377622	0.17194379169705315	T cell	Plasma cell	7.719943282276349e-05	1.0	False
SLC14A2	0.7622377622377622	0.06115623506927853	B cell	Plasma cell	0.00033599762704152096	1.0	False
MYO5C	0.7622377622377622	0.3749520766773162	Progenitor	Dendritic cell	0.000740963540229456	1.0	False
TP53BP2	0.7622377622377622	0.15371568456023776	Monocyte	NK	0.00030055968452305954	1.0	False
BIRC3	0.7622377622377622	0.12447440650247354	B cell	NK	0.0002789491201358878	1.0	False
RABIF	0.7622377622377622	0.3696519983093035	NK	Monocyte	0.00029740546297732167	1.0	False
PHGDH	0.7622377622377622	0.6415551839464884	B cell	Dendritic cell	0.0016261386329056884	1.0	False
ATP5F1E	0.7622377622377622	0.23937728937728936	Plasma cell	Monocyte	0.002066974061724294	1.0	False
ZNFX1	0.7632367632367633	0.15658728833587815	Progenitor	Monocyte	9.467765504237728e-05	1.0	False
BACH1	0.7632367632367633	0.13013221181843038	Erythroid	Plasma cell	5.316006395656653e-05	1.0	False
IL13RA1	0.7632367632367633	0.11933145143274915	Monocyte	B cell	0.0014973638055668912	1.0	False
N4BP2	0.7632367632367633	0.24779686333084394	Plasma cell	NK	0.00012730536288079925	1.0	False
DIDO1	0.7632367632367633	0.2580198685776375	Plasma cell	Dendritic cell	0.00012851414847387592	1.0	False
PCGF3	0.7632367632367633	0.46547018443470345	Progenitor	Dendritic cell	0.00025720467442585764	1.0	False
CERS2	0.7642357642357642	0.9805825242718447	Progenitor	Dendritic cell	2.665854595283489e-05	1.0	False
FAM153CP	0.7642357642357642	0.811063829787234	T cell	Erythroid	9.754880634221425e-05	1.0	False
B3GLCT	0.7642357642357642	0.3111840306261963	Progenitor	Plasma cell	0.0001517784226965228	1.0	False
OGFOD1	0.7642357642357642	0.1189310649225584	Plasma cell	Erythroid	0.0002474182438163391	1.0	False
NUP42	0.7642357642357642	0.4346637102734664	Plasma cell	Dendritic cell	0.00048255008344078476	1.0	False
SPIN3	0.7642357642357642	0.28998532648569336	B cell	Plasma cell	0.0002868539383544638	1.0	False
KMT2A	0.7642357642357642	0.13348310399700464	Progenitor	T cell	0.00012927756893623448	1.0	False
UBN1	0.7642357642357642	0.25608873884735955	Plasma cell	Progenitor	0.00012476903690256406	1.0	False
ICAM3	0.7642357642357642	0.44557504747456816	Monocyte	NK	0.00013603419704332227	1.0	False
DPH5-DT	0.7652347652347652	0.24839275277615425	Progenitor	B cell	0.0008669593672594079	1.0	False
CBLB	0.7652347652347652	0.29783612330536036	B cell	Dendritic cell	0.00021663231572468557	1.0	False
HS3ST1	0.7652347652347652	0.22978698364128514	Monocyte	B cell	0.00013451934478559321	1.0	False
ZBED1	0.7652347652347652	0.2911478765137302	Erythroid	Plasma cell	0.00027180210220638	1.0	False
CDK5RAP2	0.7652347652347652	0.5353151568454998	T cell	Plasma cell	0.00015126400217987533	1.0	False
ENSG00000291174	0.7662337662337663	0.28069353327085284	NK	Plasma cell	0.002319964487379497	1.0	False
PAXX	0.7662337662337663	0.5457008526575823	Progenitor	Plasma cell	4.785334836320508e-05	1.0	False
C16orf87	0.7662337662337663	0.5258215962441315	Progenitor	T cell	9.356701910945796e-05	1.0	False
DUOX1	0.7662337662337663	0.19122807017543858	Progenitor	Erythroid	0.00015953839101150963	1.0	False
TMEM50A	0.7662337662337663	0.2335503703031167	NK	Monocyte	0.0007582424481795046	1.0	False
TOMM20	0.7662337662337663	0.08440454174458367	Progenitor	Dendritic cell	0.00015547359235972702	1.0	False
POLR2E	0.7662337662337663	0.4832325453545904	Progenitor	Plasma cell	0.00012035741039044266	1.0	False
NPL	0.7662337662337663	0.08686448877760938	Erythroid	Monocyte	1.1285710759045152e-05	1.0	False
PITPNC1	0.7662337662337663	0.0474454076920785	Dendritic cell	Progenitor	0.00011466207109177638	1.0	False
DNAJA2	0.7662337662337663	0.48669796557120504	Monocyte	Plasma cell	0.00015023147421966142	1.0	False
ENSG00000255320	0.7662337662337663	0.3037084398976982	Monocyte	NK	0.00018198493437561076	1.0	False
ENSG00000241577	0.7662337662337663	0.0984126984126984	Dendritic cell	Monocyte	0.001445300911242417	1.0	False
H1-0	0.7672327672327672	0.41363754213119003	Erythroid	Plasma cell	3.5191289851759296e-05	1.0	False
URB1-AS1	0.7672327672327672	0.3253424657534246	NK	T cell	0.00044521272566963637	1.0	False
ENSG00000272825	0.7672327672327672	0.0283189033189033	B cell	Monocyte	6.024642430625587e-06	1.0	False
CNBP	0.7672327672327672	0.5399340187202701	Progenitor	Dendritic cell	2.8828924746239425e-05	1.0	False
NAF1	0.7672327672327672	0.8918918918918919	Dendritic cell	Progenitor	0.00026804485208740904	1.0	False
NAGPA	0.7672327672327672	0.7421052631578947	Plasma cell	Progenitor	0.0002440589051839805	1.0	False
LINC00685	0.7672327672327672	0.15135869565217394	Monocyte	T cell	0.0018442773834792064	1.0	False
PNPO	0.7672327672327672	0.2178065836602422	Erythroid	Plasma cell	0.0003547565606844487	1.0	False
LMO7-AS1	0.7672327672327672	0.7644628099173554	T cell	Monocyte	0.0007222598027134908	1.0	False
NSRP1	0.7682317682317682	0.48404550499445054	Plasma cell	Progenitor	0.0003844529181649946	1.0	False
COX11	0.7682317682317682	0.42539682539682544	B cell	Dendritic cell	0.0009315072236863905	1.0	False
HMGCL	0.7682317682317682	0.37521416333523694	NK	Monocyte	2.4183889932626298e-05	1.0	False
ETFA	0.7682317682317682	0.500065107163761	T cell	Erythroid	0.00017740464638459115	1.0	False
KBTBD7	0.7682317682317682	0.5808263863718739	Erythroid	NK	8.04336862559759e-05	1.0	False
NDUFS7	0.7682317682317682	0.21836972196220306	Monocyte	Plasma cell	0.00010515365767072376	1.0	False
PPP2R2D	0.7692307692307693	0.14238105100638293	Plasma cell	Dendritic cell	0.0002120417970852055	1.0	False
TMEM116	0.7692307692307693	0.1633986928104575	Progenitor	Plasma cell	0.001343490804541774	1.0	False
CBLL1-AS1	0.7692307692307693	0.06294642857142863	Erythroid	Monocyte	0.0002497950781899829	1.0	False
OASL	0.7692307692307693	0.4855944055944056	T cell	Plasma cell	5.0692564120796735e-05	1.0	False
WDR91	0.7692307692307693	0.49219359875097585	T cell	Plasma cell	0.0012634850703690185	1.0	False
SLC25A42	0.7692307692307693	0.47980769230769227	Progenitor	Plasma cell	0.0003895564658036855	1.0	False
RAB24	0.7702297702297702	0.6357412060301508	Progenitor	Monocyte	0.00021893241050728276	1.0	False
ENSG00000269365	0.7702297702297702	0.192139054181021	NK	Monocyte	0.0003127042358166413	1.0	False
EXOSC7	0.7702297702297702	0.2709284627092846	Dendritic cell	T cell	0.0003745138169845547	1.0	False
MFSD5	0.7702297702297702	0.45454545454545453	T cell	B cell	0.0019375665486776595	1.0	False
TP53RK	0.7702297702297702	0.5344827586206896	B cell	Plasma cell	0.0005952740163749385	1.0	False
SND1-IT1	0.7702297702297702	0.5062198527545062	Progenitor	Plasma cell	0.0012141333071685153	1.0	False
ARMCX1	0.7702297702297702	0.20433159073935775	Progenitor	Erythroid	0.0019781413192608	1.0	False
HOXA9	0.7702297702297702	0.8286445012787724	Progenitor	Dendritic cell	0.00020982175536231548	1.0	False
BTG1	0.7702297702297702	0.5808789424860854	Erythroid	Monocyte	0.0001128325087170061	1.0	False
ZNF576	0.7702297702297702	0.15745768125199622	Monocyte	B cell	0.0007598564887068817	1.0	False
NUP54	0.7702297702297702	0.2577773191621092	Dendritic cell	Plasma cell	9.840156235087406e-05	1.0	False
SLAMF7	0.7702297702297702	0.7660493827160494	NK	Dendritic cell	0.00019543324880430375	1.0	False
EIF2S3	0.7702297702297702	0.302650919965533	Plasma cell	Dendritic cell	0.00020442649124647512	1.0	False
KLHL12	0.7702297702297702	0.26058884297520657	Progenitor	Monocyte	0.0013469234079508687	1.0	False
SLF1	0.7702297702297702	0.5016919358382772	Plasma cell	Progenitor	0.00038860728528079564	1.0	False
PPCS	0.7702297702297702	0.11499180431219264	NK	Progenitor	0.0006089247875352441	1.0	False
PRKCQ	0.7712287712287712	0.15828851999064764	Plasma cell	B cell	0.0006342470753544323	1.0	False
BANF1	0.7712287712287712	0.3294822421908429	NK	Plasma cell	0.0011209395789889452	1.0	False
GGA2	0.7712287712287712	0.39261140334965833	T cell	NK	0.00013220428465878477	1.0	False
DOK3	0.7712287712287712	0.9137362637362637	Dendritic cell	Progenitor	4.2419800749833806e-05	1.0	False
CDHR3	0.7712287712287712	0.12324929971988796	B cell	T cell	0.0007420831703007359	1.0	False
TAB3	0.7712287712287712	0.12695436527830695	T cell	Erythroid	0.00018616848310015923	1.0	False
E2F7	0.7712287712287712	0.2916290193994153	Progenitor	Erythroid	0.0013400189010137104	1.0	False
ENSG00000291202	0.7712287712287712	0.24753289473684212	Plasma cell	NK	0.0002686213265387196	1.0	False
FAM120A	0.7712287712287712	0.3206479356520577	Plasma cell	B cell	0.00010681863688191627	1.0	False
FAM3C	0.7712287712287712	0.5043519113792592	Plasma cell	T cell	0.00040132048586438197	1.0	False
ZNF175	0.7712287712287712	0.37513997760358336	Plasma cell	B cell	0.00010614811405262414	1.0	False
ZNF655	0.7712287712287712	0.4372946859903382	NK	Plasma cell	0.0008500963297009491	1.0	False
CDR2	0.7712287712287712	0.19522042776080317	Plasma cell	Progenitor	0.00010488997478997429	1.0	False
GOT1	0.7722277722277723	0.35648148148148145	B cell	Plasma cell	0.0030199607429000283	1.0	False
COG1	0.7722277722277723	0.5292529252925293	NK	T cell	0.0006042818133017657	1.0	False
CABP4	0.7722277722277723	0.1829702970297029	B cell	Monocyte	0.0005438342504280247	1.0	False
KLHL11	0.7722277722277723	0.5926043233826906	Monocyte	Erythroid	0.00038695762024914317	1.0	False
PPP2CA	0.7722277722277723	0.35978982300884954	NK	Plasma cell	8.157202043750116e-05	1.0	False
ATP13A1	0.7722277722277723	0.303960836671117	T cell	Erythroid	0.0012560651339613266	1.0	False
ENSG00000259972	0.7722277722277723	0.25291169099218636	NK	Progenitor	0.00047155182289752937	1.0	False
UNC13B	0.7722277722277723	0.10231181937606659	Plasma cell	Erythroid	0.00011703075198722513	1.0	False
ENSG00000291060	0.7722277722277723	0.10959360426382408	Progenitor	Dendritic cell	0.00027445580447025815	1.0	False
FAM106A	0.7722277722277723	0.22841269841269843	Monocyte	Erythroid	0.001707245322028603	1.0	False
ITM2A	0.7722277722277723	0.4590497737556561	Progenitor	Monocyte	0.0004630522524215593	1.0	False
ABRAXAS1	0.7722277722277723	0.6434837092731829	Plasma cell	Progenitor	0.0006023703152035707	1.0	False
STK10	0.7732267732267732	0.30814471666044857	Monocyte	Progenitor	0.00015154045398882882	1.0	False
CDC25C	0.7732267732267732	0.3501742160278745	NK	T cell	0.0018585109147443574	1.0	False
ATP5PD	0.7732267732267732	0.28922291332054434	Dendritic cell	Plasma cell	0.00010159583529364971	1.0	False
L3MBTL1	0.7732267732267732	0.35000000000000003	Dendritic cell	Plasma cell	0.0005667822045051693	1.0	False
CHMP2B	0.7732267732267732	0.5232142857142856	Dendritic cell	Progenitor	0.00023484967409157659	1.0	False
PPP2R5B	0.7732267732267732	0.37993920972644374	B cell	Plasma cell	0.00018537218357217227	1.0	False
TWF2	0.7732267732267732	0.24415760869565217	Dendritic cell	Progenitor	0.001265192049414036	1.0	False
CISD2	0.7732267732267732	0.5635304150085276	NK	Monocyte	9.779806345675671e-05	1.0	False
SRSF9	0.7742257742257742	0.5069444444444444	Dendritic cell	T cell	0.0003036323229958851	1.0	False
MRPL34	0.7742257742257742	0.45364950938199344	Monocyte	Plasma cell	0.00015283610917473175	1.0	False
PIAS2	0.7742257742257742	0.08135105721393032	Monocyte	Dendritic cell	0.00017050573181518402	1.0	False
MED29	0.7752247752247752	0.2877407367706435	Monocyte	Plasma cell	0.00037983410833506917	1.0	False
FEM1C	0.7752247752247752	0.37814526588845654	NK	T cell	0.0005196814873851839	1.0	False
ARF5	0.7752247752247752	0.12909744050291877	Plasma cell	Dendritic cell	0.00026791118466775517	1.0	False
CARNMT1-AS1	0.7752247752247752	0.22459893048128343	B cell	Plasma cell	0.005700094477845757	1.0	False
ENSG00000290951	0.7752247752247752	0.2770219198790628	Progenitor	Monocyte	0.0014566428716907736	1.0	False
TAOK1	0.7752247752247752	0.12478632478632479	Dendritic cell	Plasma cell	9.823386421897501e-05	1.0	False
PTCH2	0.7752247752247752	0.18800795680591076	Progenitor	Monocyte	0.0015649028664662117	1.0	False
CDK4	0.7752247752247752	0.31619937694704053	Dendritic cell	B cell	0.0003041836607887118	1.0	False
LLPH	0.7752247752247752	0.6710269650028686	Plasma cell	Erythroid	0.0019894372630852295	1.0	False
SAMM50	0.7752247752247752	0.23652694610778444	Monocyte	Dendritic cell	0.00042057892849629733	1.0	False
FN3KRP	0.7752247752247752	0.5492424242424243	Dendritic cell	Plasma cell	0.00040065568147343723	1.0	False
ZNF813	0.7752247752247752	0.2615384615384615	T cell	Plasma cell	0.0004511018743505446	1.0	False
IRGQ	0.7752247752247752	0.2873166522864538	Plasma cell	T cell	0.00032421549376039454	1.0	False
ENSG00000287042	0.7752247752247752	0.30230097857709604	Erythroid	Dendritic cell	0.0005225756062746769	1.0	False
CUTC	0.7752247752247752	0.46483253588516743	Dendritic cell	B cell	0.0005055392876041529	1.0	False
PRAG1	0.7752247752247752	0.15760869565217395	NK	Dendritic cell	0.0005215171295331311	1.0	False
TRIM34	0.7762237762237763	0.2547974413646056	Plasma cell	NK	0.00010943475849962433	1.0	False
ETS1	0.7762237762237763	0.2231445622500159	B cell	Erythroid	0.00021946209637179674	1.0	False
CRTC1	0.7762237762237763	0.2230994152046783	Progenitor	Plasma cell	0.0006212384763285636	1.0	False
CA5BP1	0.7772227772227772	0.5790528233151184	Dendritic cell	NK	0.0002649917138505204	1.0	False
CCND2	0.7772227772227772	0.5940383520030378	Progenitor	B cell	0.0004934391482212627	1.0	False
PDIA4	0.7772227772227772	0.17415367326871756	T cell	Erythroid	0.0002928246347564891	1.0	False
LRRC37A2	0.7772227772227772	0.3814265393212761	B cell	Progenitor	0.0002200155779603903	1.0	False
ARHGAP35	0.7772227772227772	0.22497840306059486	Dendritic cell	Plasma cell	0.0004044520272658811	1.0	False
RHBDD3	0.7772227772227772	0.07635467980295568	Plasma cell	Dendritic cell	0.00045386154458297345	1.0	False
CLEC16A	0.7772227772227772	0.05829958686137365	NK	Progenitor	8.512533674654934e-05	1.0	False
LAT	0.7772227772227772	0.3309957924263675	Plasma cell	Erythroid	7.942844428992908e-05	1.0	False
ITGA2B	0.7772227772227772	0.4710251109014633	Monocyte	Dendritic cell	0.00011574505733188688	1.0	False
SLC30A9	0.7772227772227772	0.22583458953583324	Plasma cell	B cell	0.0002704626664374397	1.0	False
DPPA4	0.7782217782217782	0.16207741303282702	Progenitor	Dendritic cell	0.0011823945652802144	1.0	False
SCRN2	0.7782217782217782	0.2452445652173913	T cell	NK	8.411157236425782e-05	1.0	False
RPS20	0.7782217782217782	0.05603617798987992	Monocyte	Progenitor	8.579944253033579e-06	1.0	False
EXOC3	0.7782217782217782	0.721311475409836	Progenitor	Plasma cell	0.00028995003765000266	1.0	False
HEMK1	0.7782217782217782	0.2074303405572755	Plasma cell	Erythroid	0.0017420130895501851	1.0	False
NR2C2	0.7792207792207793	0.16114555082009563	Dendritic cell	B cell	0.00011790658549013111	1.0	False
PEF1	0.7792207792207793	0.32424242424242417	Monocyte	Progenitor	0.0006460831651437278	1.0	False
CHASERR	0.7792207792207793	0.14765005690931243	Progenitor	Monocyte	5.960805025574574e-05	1.0	False
STAT5B	0.7792207792207793	0.15469028426476716	NK	Monocyte	0.00040384209336354125	1.0	False
ZDHHC5	0.7792207792207793	0.3635206786850477	T cell	Dendritic cell	0.0006088861768362281	1.0	False
LINC01435	0.7792207792207793	0.07451516334765068	Monocyte	B cell	8.602972983701221e-06	1.0	False
MRPS14	0.7802197802197802	0.27833810025590844	T cell	B cell	0.0015872891405679984	1.0	False
NECAP2	0.7802197802197802	0.6582747130692336	Progenitor	Dendritic cell	0.006716889528892798	1.0	False
SFRP4	0.7802197802197802	0.09902740937223692	Progenitor	Dendritic cell	0.0011179971458817463	1.0	False
ZC3H12A	0.7802197802197802	0.43589743589743596	Monocyte	Plasma cell	0.0016112874273691326	1.0	False
CIB1	0.7802197802197802	0.2774064171122994	Dendritic cell	Plasma cell	0.0001288195433117378	1.0	False
ZFP62	0.7802197802197802	0.7469707769066287	B cell	Plasma cell	0.0002928051301347884	1.0	False
EAF2	0.7802197802197802	0.4681826517513295	B cell	Progenitor	0.0017759811567910591	1.0	False
TIMMDC1	0.7802197802197802	0.07928319304914472	NK	Progenitor	0.0002436200007734715	1.0	False
PARD3	0.7802197802197802	0.12120683641437041	Erythroid	Progenitor	0.0015090155711461328	1.0	False
MAST3	0.7802197802197802	0.09999999999999998	Progenitor	B cell	0.0003462082020066669	1.0	False
GLDC	0.7812187812187812	0.24549922468396013	T cell	Plasma cell	0.00024811731080691933	1.0	False
BTF3	0.7812187812187812	0.6857889286941391	T cell	Plasma cell	6.791242013195071e-05	1.0	False
NSUN2	0.7812187812187812	0.2753386416267488	Progenitor	Monocyte	0.0001515670752027542	1.0	False
SH2D4A	0.7812187812187812	0.09717868338557989	NK	B cell	0.00044397865087981997	1.0	False
CUBN	0.7812187812187812	0.19480917092857386	B cell	Plasma cell	0.004986453696345464	1.0	False
STAG3L5P	0.7812187812187812	0.14184826472962075	Plasma cell	Monocyte	0.00013077308621278394	1.0	False
ENSG00000273319	0.7812187812187812	0.3487962419260129	Erythroid	Monocyte	0.00098791238147859	1.0	False
TRAFD1	0.7812187812187812	0.2001126126126126	Plasma cell	T cell	0.0008412606737129935	1.0	False
METAP1	0.7812187812187812	0.432183908045977	Plasma cell	Dendritic cell	0.0007146539755970831	1.0	False
ST3GAL4	0.7812187812187812	0.3541896128103024	Erythroid	Plasma cell	0.0009379695417955243	1.0	False
TBC1D9	0.7822177822177823	0.2451612903225806	T cell	Progenitor	5.7205334041138004e-05	1.0	False
CELF1	0.7822177822177823	0.31961458557203243	Progenitor	Dendritic cell	0.00020869507179193961	1.0	False
TRAP1	0.7822177822177823	0.2646089301768056	B cell	NK	0.00033247818449538857	1.0	False
BTD	0.7822177822177823	0.48379797542359115	Plasma cell	Progenitor	0.0009551239924617279	1.0	False
CKAP5	0.7822177822177823	0.20574150158323085	NK	Plasma cell	0.0001321380078022249	1.0	False
TCF25	0.7822177822177823	0.3071907785132154	Plasma cell	Progenitor	0.00017684777540223845	1.0	False
ISG20L2	0.7822177822177823	0.1515151515151516	Progenitor	Erythroid	0.0009594295874866417	1.0	False
ALKBH4	0.7822177822177823	0.2333333333333334	Progenitor	Plasma cell	0.0020601687600828064	1.0	False
ANKRD28	0.7832167832167832	0.5321538100861878	Plasma cell	Progenitor	7.700606240878868e-05	1.0	False
CAMK2G	0.7832167832167832	0.2136842105263158	Progenitor	NK	0.0007085691192273627	1.0	False
NAA40	0.7832167832167832	0.4074074074074074	Dendritic cell	T cell	0.0015133406199433056	1.0	False
NACC1	0.7832167832167832	0.1606641123882503	Erythroid	NK	0.00047574784225056866	1.0	False
MTREX	0.7832167832167832	0.2346466198419666	T cell	Progenitor	0.00013454804607455434	1.0	False
GTPBP4	0.7832167832167832	0.2058070561867223	Plasma cell	Dendritic cell	0.0002317034182818852	1.0	False
GNPDA1	0.7832167832167832	0.4866352201257862	Progenitor	Plasma cell	0.00031459308045329285	1.0	False
PSAP	0.7832167832167832	0.1827279786040894	NK	T cell	0.00021918350108416078	1.0	False
PPM1H	0.7832167832167832	0.21187025534851628	Plasma cell	Dendritic cell	0.0005759427675991685	1.0	False
CNOT8	0.7832167832167832	0.37251744498121314	Plasma cell	Progenitor	0.00035639096504702487	1.0	False
ARFRP1	0.7842157842157842	0.16441571573017477	B cell	Plasma cell	0.00021902371841472945	1.0	False
RCBTB1	0.7842157842157842	0.4332247557003257	NK	Plasma cell	0.00015784135009822502	1.0	False
NCAPD3	0.7842157842157842	0.29484670580560995	Plasma cell	T cell	0.00035743816843536143	1.0	False
RNF13	0.7842157842157842	0.39566552037349684	Monocyte	Plasma cell	0.00011890868587777722	1.0	False
BUD23	0.7842157842157842	0.6549096065225097	NK	Monocyte	0.00010869409543723435	1.0	False
TCEAL4	0.7842157842157842	0.324234693877551	Plasma cell	Dendritic cell	0.00013078652442304276	1.0	False
SPAG7	0.7842157842157842	0.7153931339977851	Plasma cell	B cell	0.00038705349200942587	1.0	False
PCMTD2	0.7842157842157842	0.1710711768851304	Dendritic cell	B cell	0.00015650243981795323	1.0	False
HSPA14	0.7842157842157842	0.2866611433305717	Plasma cell	Progenitor	7.554642423826795e-05	1.0	False
SP4	0.7852147852147852	0.1415997049803967	Plasma cell	T cell	0.000608086258646494	1.0	False
CASD1	0.7852147852147852	0.14037037037037037	Erythroid	Dendritic cell	0.0005147196957095469	1.0	False
VDAC3	0.7852147852147852	0.4893555811277331	NK	Monocyte	0.00015220263966613003	1.0	False
ERCC6L2	0.7852147852147852	0.134017341188656	Progenitor	T cell	0.00012284677180487784	1.0	False
PTPN1	0.7852147852147852	0.09293884871914837	Dendritic cell	Plasma cell	2.4356575332997567e-05	1.0	False
ZNF253	0.7852147852147852	0.5058016877637131	Dendritic cell	Progenitor	0.0017670974863257052	1.0	False
SULT1A1	0.7862137862137862	0.7363636363636364	T cell	Dendritic cell	0.00025263172899310944	1.0	False
ZFYVE27	0.7862137862137862	0.2623882209374438	NK	Plasma cell	0.00046670302545677786	1.0	False
NRIP1	0.7862137862137862	0.07573614504307574	Monocyte	T cell	6.0608164772443736e-05	1.0	False
LCDR	0.7862137862137862	0.3401695378725732	NK	Monocyte	0.0008721536036015085	1.0	False
ZNF14	0.7862137862137862	0.2839712918660287	Dendritic cell	T cell	0.0004422323883358514	1.0	False
BTAF1	0.7862137862137862	0.4061301357073005	Plasma cell	Progenitor	4.962013350547879e-05	1.0	False
ENSG00000240963	0.7862137862137862	0.12991718426501037	B cell	T cell	0.0007943868260096363	1.0	False
MPP7	0.7862137862137862	0.3205857019810508	Plasma cell	Progenitor	0.0002704969499284605	1.0	False
ABCC5	0.7862137862137862	0.2536231884057972	Dendritic cell	B cell	0.0007005711742802325	1.0	False
FAM162A	0.7862137862137862	0.157979870596693	Progenitor	Dendritic cell	0.0008225641970048625	1.0	False
RPGR	0.7862137862137862	0.22753623188405797	Progenitor	Dendritic cell	0.00015533287484537195	1.0	False
UBA52	0.7862137862137862	0.6255396862248566	Progenitor	Monocyte	8.475887897505293e-06	1.0	False
GOLGB1	0.7872127872127872	0.2836342836342836	T cell	Plasma cell	0.0001298552538083695	1.0	False
ENSG00000274104	0.7872127872127872	0.23071046600458367	Progenitor	T cell	0.0022307051766252257	1.0	False
RASSF7	0.7872127872127872	0.21199255121042831	Plasma cell	Monocyte	0.001139439990940192	1.0	False
UNG	0.7872127872127872	0.4332449160035367	Monocyte	Plasma cell	0.00011304783583908224	1.0	False
LINC02100	0.7872127872127872	0.33200878385443905	Plasma cell	Progenitor	0.001360850697022289	1.0	False
YJU2B	0.7872127872127872	0.3558922558922559	Erythroid	Progenitor	0.0008835007899281243	1.0	False
PTER	0.7872127872127872	0.26415533077549125	Progenitor	Dendritic cell	0.00030354031213537536	1.0	False
LRRC41	0.7872127872127872	0.1590098289042592	Erythroid	T cell	0.0011580253725334867	1.0	False
LANCL3	0.7872127872127872	0.024652455977757115	NK	Erythroid	3.342368816683103e-05	1.0	False
ENSG00000214719	0.7872127872127872	0.23246753246753243	NK	T cell	0.0009334041315384112	1.0	False
KIT	0.7872127872127872	0.04260162601626016	Plasma cell	Dendritic cell	0.0008575331596974809	1.0	False
SGCE	0.7872127872127872	0.17748917748917753	Monocyte	Erythroid	0.0011840309401414315	1.0	False
JMY	0.7882117882117882	0.29268925362472875	Plasma cell	T cell	0.00010886787808184325	1.0	False
ZNF621	0.7882117882117882	0.5194444444444445	NK	Plasma cell	0.0007212589029332696	1.0	False
TPI1	0.7882117882117882	0.12070935169906188	Dendritic cell	Monocyte	0.0018039904946496627	1.0	False
PTPDC1	0.7882117882117882	0.5294047619047619	Plasma cell	T cell	0.0001622314310704928	1.0	False
LINGO3	0.7882117882117882	0.3942577030812324	Dendritic cell	T cell	0.00017189472883542004	1.0	False
ZNF516	0.7882117882117882	0.18308357872954872	Erythroid	T cell	5.5425732516421156e-05	1.0	False
BDH2	0.7882117882117882	0.18671720500988792	T cell	Progenitor	0.0016808992114504544	1.0	False
ZNF891	0.7882117882117882	0.09968017057569295	NK	T cell	0.0009182324507215302	1.0	False
NTMT1	0.7882117882117882	0.660181236673774	T cell	Plasma cell	0.0006410551025593602	1.0	False
CRNKL1	0.7882117882117882	0.6741071428571429	Progenitor	Dendritic cell	7.216893849715899e-05	1.0	False
ENSG00000288827	0.7882117882117882	0.32491289198606277	B cell	Plasma cell	0.00020172789684311585	1.0	False
ZNF649	0.7892107892107892	0.40114942528735625	NK	T cell	0.0018972207370045345	1.0	False
RRP8	0.7892107892107892	0.4379964695498676	Plasma cell	Dendritic cell	0.00037982579989435293	1.0	False
SYS1	0.7892107892107892	0.44037935985235976	Monocyte	Progenitor	0.0001304050522702684	1.0	False
TMEM267	0.7892107892107892	0.3168016194331984	Plasma cell	Dendritic cell	0.0010606200538340904	1.0	False
OSBPL3	0.7892107892107892	0.13599142879008191	Plasma cell	Dendritic cell	0.0002112615827291344	1.0	False
DDX60	0.7892107892107892	0.2156233279828786	B cell	Plasma cell	0.0005767917832609537	1.0	False
AGAP3	0.7892107892107892	0.46153846153846156	Plasma cell	Progenitor	0.0008860476962418125	1.0	False
SCLT1	0.7902097902097902	0.2713706172124022	Progenitor	T cell	6.866934463043987e-05	1.0	False
CYC1	0.7902097902097902	0.4937106918238994	NK	Plasma cell	1.035689821742054e-05	1.0	False
KRAS	0.7902097902097902	0.08979157407190808	Plasma cell	NK	9.073405535344495e-05	1.0	False
PLBD1	0.7902097902097902	0.6655052264808362	T cell	Plasma cell	0.0033090169982632014	1.0	False
MPLKIP	0.7902097902097902	0.502	Plasma cell	Monocyte	0.0012595463379762165	1.0	False
PDXDC1	0.7902097902097902	0.20400869974927216	NK	Plasma cell	0.00014597189979769594	1.0	False
IDS	0.7902097902097902	0.28766331307203247	Plasma cell	Progenitor	0.00036343148239646066	1.0	False
NT5C3B	0.7912087912087912	0.6039603960396039	Plasma cell	Erythroid	0.0002895469443090614	1.0	False
ENSG00000287408	0.7912087912087912	0.47438928289992116	Progenitor	Monocyte	0.0016072584827763496	1.0	False
JHY	0.7912087912087912	0.16531440162271804	Progenitor	Erythroid	0.004299550698279593	1.0	False
VWA8	0.7912087912087912	0.1108346343384487	Plasma cell	Erythroid	3.395064287853815e-05	1.0	False
TLR10	0.7912087912087912	0.16220014992503745	B cell	Monocyte	0.00015298419842951446	1.0	False
ATR	0.7912087912087912	0.22936670660808595	Plasma cell	B cell	0.00014240337242923606	1.0	False
SEC62	0.7912087912087912	0.15071252137564123	Progenitor	Monocyte	0.00022229030148215298	1.0	False
GPBP1	0.7912087912087912	0.5348818491739695	Progenitor	Plasma cell	7.415833002784829e-05	1.0	False
DENND1C	0.7912087912087912	0.5002939447383892	Plasma cell	T cell	9.447172951424415e-05	1.0	False
CCDC25	0.7912087912087912	0.4668468468468468	Plasma cell	Progenitor	0.00011515574732383688	1.0	False
MYOM2	0.7912087912087912	0.17429274292742925	NK	Progenitor	0.001757483986283251	1.0	False
ANKLE2	0.7912087912087912	0.306756437514765	T cell	NK	0.00045681628053402057	1.0	False
ENSG00000227330	0.7922077922077922	0.12166233054908943	B cell	T cell	0.00060231447006219	1.0	False
EPSTI1	0.7922077922077922	0.1960670130481451	NK	Monocyte	8.35666819641824e-05	1.0	False
