gene	pval	effect	n_iso	qval	sig
ENSG00000145781	0.03296703296703297	0.2763657957244656	5	0.08508510672799902	False
ENSG00000181090	0.03296703296703297	0.48825664006995295	28	0.08508510672799902	False
ENSG00000177426	0.03296703296703297	0.14023894688176752	18	0.08508510672799902	False
ENSG00000067057	0.03396603396603397	0.13335910877202042	11	0.08731983352267526	False
ENSG00000197457	0.03396603396603397	0.09090909090909093	2	0.08731983352267526	False
ENSG00000142784	0.03396603396603397	0.06648245970472708	3	0.08731983352267526	False
ENSG00000100403	0.03396603396603397	0.012539184952978033	2	0.08731983352267526	False
ENSG00000100401	0.03396603396603397	0.3862433862433862	6	0.08731983352267526	False
ENSG00000150540	0.03396603396603397	0.6855741550271884	7	0.08731983352267526	False
ENSG00000158435	0.03396603396603397	0.00928187591597461	3	0.08731983352267526	False
ENSG00000126804	0.03396603396603397	0.573021582733813	4	0.08731983352267526	False
ENSG00000183060	0.03396603396603397	0.3152173913043478	7	0.08731983352267526	False
ENSG00000205356	0.03396603396603397	0.34469465648854963	5	0.08731983352267526	False
ENSG00000136521	0.03396603396603397	0.042673280350801236	14	0.08731983352267526	False
ENSG00000143507	0.03396603396603397	0.20157004830917877	4	0.08731983352267526	False
ENSG00000159363	0.03396603396603397	0.15118881118881122	9	0.08731983352267526	False
ENSG00000165949	0.03396603396603397	0.253567046450482	9	0.08731983352267526	False
ENSG00000142687	0.03396603396603397	0.14222269218568254	33	0.08731983352267526	False
ENSG00000228393	0.03396603396603397	0.4413819875776397	5	0.08731983352267526	False
ENSG00000139372	0.03496503496503497	0.344789356984479	9	0.08942799827518327	False
ENSG00000224051	0.03496503496503497	0.015037593984962405	2	0.08942799827518327	False
ENSG00000133321	0.03496503496503497	0.038008463368223035	5	0.08942799827518327	False
ENSG00000112941	0.03496503496503497	0.05595862239404049	6	0.08942799827518327	False
ENSG00000068784	0.03496503496503497	0.4294117647058824	5	0.08942799827518327	False
ENSG00000009413	0.03496503496503497	0.10404624277456645	4	0.08942799827518327	False
ENSG00000162600	0.03496503496503497	0.198766470423325	11	0.08942799827518327	False
ENSG00000155906	0.03496503496503497	0.569023569023569	16	0.08942799827518327	False
ENSG00000291043	0.03496503496503497	0.24996646545942325	4	0.08942799827518327	False
ENSG00000171984	0.03496503496503497	0.043941411451398155	3	0.08942799827518327	False
ENSG00000118260	0.03496503496503497	0.3758909853249476	14	0.08942799827518327	False
ENSG00000128989	0.03496503496503497	0.44249492900608517	11	0.08942799827518327	False
ENSG00000161996	0.03496503496503497	0.4166666666666667	13	0.08942799827518327	False
ENSG00000099904	0.03496503496503497	0.06245256245256246	4	0.08942799827518327	False
ENSG00000150403	0.03496503496503497	0.3494979534407777	6	0.08942799827518327	False
ENSG00000136051	0.03496503496503497	0.49729729729729727	14	0.08942799827518327	False
ENSG00000136463	0.03496503496503497	0.1440792066202548	3	0.08942799827518327	False
ENSG00000123610	0.03496503496503497	0.07753479125248508	2	0.08942799827518327	False
ENSG00000167721	0.03496503496503497	0.21296296296296297	5	0.08942799827518327	False
ENSG00000122952	0.03496503496503497	0.3447945751894695	8	0.08942799827518327	False
ENSG00000291201	0.03496503496503497	0.42819499341238476	6	0.08942799827518327	False
ENSG00000156504	0.03596403596403597	0.08915029509257016	7	0.09153688901445389	False
ENSG00000107560	0.03596403596403597	0.1984603541185527	4	0.09153688901445389	False
ENSG00000173653	0.03596403596403597	0.5431773236651285	7	0.09153688901445389	False
ENSG00000178950	0.03596403596403597	0.1867644657078902	19	0.09153688901445389	False
ENSG00000239789	0.03596403596403597	0.03932952622673436	2	0.09153688901445389	False
ENSG00000118960	0.03596403596403597	0.1951530612244898	7	0.09153688901445389	False
ENSG00000175826	0.03596403596403597	0.1404685182343614	11	0.09153688901445389	False
ENSG00000088832	0.03596403596403597	0.05542856597252058	16	0.09153688901445389	False
ENSG00000100554	0.03596403596403597	0.2622344430259583	12	0.09153688901445389	False
ENSG00000155229	0.03596403596403597	0.3345280764635603	13	0.09153688901445389	False
ENSG00000196305	0.03596403596403597	0.6666666666666667	30	0.09153688901445389	False
ENSG00000149792	0.03596403596403597	0.1461538461538462	7	0.09153688901445389	False
ENSG00000136305	0.03596403596403597	0.1571095571095571	4	0.09153688901445389	False
ENSG00000044115	0.03596403596403597	0.7784679089026916	24	0.09153688901445389	False
ENSG00000216895	0.03596403596403597	0.3169360106790877	4	0.09153688901445389	False
ENSG00000163029	0.03596403596403597	0.2595281595887064	9	0.09153688901445389	False
ENSG00000250222	0.03596403596403597	0.6648686514886164	4	0.09153688901445389	False
ENSG00000068383	0.03596403596403597	0.10019801980198018	3	0.09153688901445389	False
ENSG00000145216	0.03596403596403597	0.2768672326811861	50	0.09153688901445389	False
ENSG00000064201	0.03596403596403597	0.6857923497267759	14	0.09153688901445389	False
ENSG00000204569	0.03696303696303696	0.12082511370486056	4	0.09373854758098353	False
ENSG00000170633	0.03696303696303696	0.5589733542319749	9	0.09373854758098353	False
ENSG00000126749	0.03696303696303696	0.28166628085607864	4	0.09373854758098353	False
ENSG00000137806	0.03696303696303696	0.2095282146160962	8	0.09373854758098353	False
ENSG00000162746	0.03696303696303696	0.2543478260869565	2	0.09373854758098353	False
ENSG00000050393	0.03696303696303696	0.27996422182468694	3	0.09373854758098353	False
ENSG00000271858	0.03696303696303696	0.3450176825462867	5	0.09373854758098353	False
ENSG00000127616	0.03696303696303696	0.3321178120617111	39	0.09373854758098353	False
ENSG00000151665	0.03696303696303696	0.6381917631917632	6	0.09373854758098353	False
ENSG00000179958	0.03696303696303696	0.5871328671328672	4	0.09373854758098353	False
ENSG00000138835	0.03696303696303696	0.9360031550265309	13	0.09373854758098353	False
ENSG00000181904	0.03696303696303696	0.1322157893124584	4	0.09373854758098353	False
ENSG00000116521	0.03696303696303696	0.6393743767385714	9	0.09373854758098353	False
ENSG00000143622	0.03696303696303696	0.17194570135746604	8	0.09373854758098353	False
ENSG00000115761	0.03696303696303696	0.8488372093023255	12	0.09373854758098353	False
ENSG00000255517	0.03796203796203796	0.31904532304725175	6	0.09585505928143079	False
ENSG00000198160	0.03796203796203796	0.3230167108685017	10	0.09585505928143079	False
ENSG00000198223	0.03796203796203796	0.5398886827458256	15	0.09585505928143079	False
ENSG00000175611	0.03796203796203796	0.7730978260869565	9	0.09585505928143079	False
ENSG00000103187	0.03796203796203796	0.02254371562668861	6	0.09585505928143079	False
ENSG00000070814	0.03796203796203796	0.7318435754189943	19	0.09585505928143079	False
ENSG00000163754	0.03796203796203796	0.12145005741896775	9	0.09585505928143079	False
ENSG00000141380	0.03796203796203796	0.07611754869863499	15	0.09585505928143079	False
ENSG00000182173	0.03796203796203796	0.3458022566456302	15	0.09585505928143079	False
ENSG00000082269	0.03796203796203796	0.39285714285714285	11	0.09585505928143079	False
ENSG00000138069	0.03796203796203796	0.22505800464037123	5	0.09585505928143079	False
ENSG00000118564	0.03796203796203796	0.453939393939394	13	0.09585505928143079	False
ENSG00000158290	0.03796203796203796	0.4874636627906977	21	0.09585505928143079	False
ENSG00000006607	0.03796203796203796	0.7386371497751643	6	0.09585505928143079	False
ENSG00000104549	0.03796203796203796	0.17819856200137885	3	0.09585505928143079	False
ENSG00000119878	0.03796203796203796	0.01186063750926613	2	0.09585505928143079	False
ENSG00000203279	0.03796203796203796	0.5882352941176471	3	0.09585505928143079	False
ENSG00000183401	0.03796203796203796	0.5992263056092844	15	0.09585505928143079	False
ENSG00000168172	0.03896103896103896	0.18289344161437188	5	0.09783611937237206	False
ENSG00000189223	0.03896103896103896	0.406468680662229	17	0.09783611937237206	False
ENSG00000187688	0.03896103896103896	0.1855367231638418	9	0.09783611937237206	False
ENSG00000115020	0.03896103896103896	0.06743123208256652	9	0.09783611937237206	False
ENSG00000196968	0.03896103896103896	0.08155753098785526	4	0.09783611937237206	False
ENSG00000186566	0.03896103896103896	0.594551282051282	10	0.09783611937237206	False
ENSG00000104205	0.03896103896103896	0.4693877551020408	11	0.09783611937237206	False
ENSG00000145241	0.03896103896103896	0.22461832061068704	6	0.09783611937237206	False
ENSG00000159461	0.03896103896103896	0.09713701431492841	7	0.09783611937237206	False
ENSG00000170802	0.03896103896103896	0.09519015659955261	2	0.09783611937237206	False
ENSG00000140471	0.03896103896103896	0.37567567567567567	13	0.09783611937237206	False
ENSG00000197971	0.03896103896103896	0.7775724567204823	11	0.09783611937237206	False
ENSG00000245556	0.03896103896103896	0.1074895977808599	3	0.09783611937237206	False
ENSG00000101639	0.03896103896103896	0.38824884792626724	10	0.09783611937237206	False
ENSG00000148110	0.03896103896103896	0.32558139534883723	2	0.09783611937237206	False
ENSG00000164182	0.03896103896103896	0.06143032501700533	6	0.09783611937237206	False
ENSG00000168036	0.03896103896103896	0.2461201079622132	36	0.09783611937237206	False
ENSG00000143303	0.03896103896103896	0.37026037026037023	5	0.09783611937237206	False
ENSG00000112078	0.03896103896103896	0.7357142857142857	9	0.09783611937237206	False
ENSG00000250361	0.03896103896103896	0.31766917293233077	12	0.09783611937237206	False
ENSG00000126522	0.03896103896103896	0.30354105571847506	13	0.09783611937237206	False
ENSG00000152558	0.03896103896103896	0.42504390586582363	7	0.09783611937237206	False
ENSG00000211897	0.03896103896103896	0.575589609825019	2	0.09783611937237206	False
ENSG00000147679	0.03996003996003996	0.08615053180270571	6	0.09972429473024004	False
ENSG00000274523	0.03996003996003996	0.08888888888888889	6	0.09972429473024004	False
ENSG00000119403	0.03996003996003996	0.09366509520076463	10	0.09972429473024004	False
ENSG00000089335	0.03996003996003996	0.5547619047619047	11	0.09972429473024004	False
ENSG00000115652	0.03996003996003996	0.23568676025323423	10	0.09972429473024004	False
ENSG00000115935	0.03996003996003996	0.29780289203987087	21	0.09972429473024004	False
ENSG00000145050	0.03996003996003996	0.32623287032721177	5	0.09972429473024004	False
ENSG00000132376	0.03996003996003996	0.1854838709677419	14	0.09972429473024004	False
ENSG00000105865	0.03996003996003996	0.31041033434650456	8	0.09972429473024004	False
ENSG00000183741	0.03996003996003996	0.1689045396397899	3	0.09972429473024004	False
ENSG00000153066	0.03996003996003996	0.4111525461091924	4	0.09972429473024004	False
ENSG00000172428	0.03996003996003996	0.003211506737757045	4	0.09972429473024004	False
ENSG00000113569	0.03996003996003996	0.13819875776397517	8	0.09972429473024004	False
ENSG00000146670	0.03996003996003996	0.09448818897637798	5	0.09972429473024004	False
ENSG00000137817	0.03996003996003996	0.2696023212152244	13	0.09972429473024004	False
ENSG00000021776	0.03996003996003996	0.19702022026472518	6	0.09972429473024004	False
ENSG00000118762	0.03996003996003996	0.12328767123287673	5	0.09972429473024004	False
ENSG00000166471	0.03996003996003996	0.0935841775205017	7	0.09972429473024004	False
ENSG00000148690	0.03996003996003996	0.29639675595664794	5	0.09972429473024004	False
ENSG00000078124	0.03996003996003996	0.6080213903743316	22	0.09972429473024004	False
ENSG00000075340	0.03996003996003996	0.8044871794871795	9	0.09972429473024004	False
ENSG00000163191	0.03996003996003996	0.00041580041580038807	2	0.09972429473024004	False
ENSG00000149823	0.03996003996003996	0.0708305122997066	12	0.09972429473024004	False
ENSG00000005020	0.03996003996003996	0.05084745762711861	9	0.09972429473024004	False
ENSG00000171163	0.03996003996003996	0.3636255036326713	14	0.09972429473024004	False
ENSG00000220201	0.03996003996003996	0.6446313198646293	4	0.09972429473024004	False
ENSG00000272398	0.04095904095904096	0.7905681818181819	7	0.1015652589376597	False
ENSG00000161204	0.04095904095904096	0.5813836477987421	15	0.1015652589376597	False
ENSG00000136141	0.04095904095904096	0.0711274137785648	4	0.1015652589376597	False
ENSG00000116157	0.04095904095904096	0.013816925734024167	2	0.1015652589376597	False
ENSG00000064687	0.04095904095904096	0.21446502747062798	11	0.1015652589376597	False
ENSG00000176463	0.04095904095904096	0.5574712643678161	8	0.1015652589376597	False
ENSG00000136536	0.04095904095904096	0.15870784807661886	7	0.1015652589376597	False
ENSG00000109084	0.04095904095904096	0.46776556776556777	5	0.1015652589376597	False
ENSG00000138795	0.04095904095904096	0.34782608695652173	18	0.1015652589376597	False
ENSG00000104231	0.04095904095904096	0.3270220436469714	19	0.1015652589376597	False
ENSG00000100462	0.04095904095904096	0.8376623376623376	14	0.1015652589376597	False
ENSG00000174165	0.04095904095904096	0.2088095238095238	4	0.1015652589376597	False
ENSG00000132275	0.04095904095904096	0.3557283142389525	4	0.1015652589376597	False
ENSG00000153201	0.04095904095904096	0.4112930170397594	16	0.1015652589376597	False
ENSG00000117036	0.04095904095904096	0.4897903726708075	3	0.1015652589376597	False
ENSG00000151575	0.04095904095904096	0.33999999999999997	8	0.1015652589376597	False
ENSG00000198363	0.04095904095904096	0.3390529396115988	16	0.1015652589376597	False
ENSG00000204856	0.04095904095904096	0.4388888888888889	4	0.1015652589376597	False
ENSG00000144120	0.04095904095904096	0.2553476447403666	4	0.1015652589376597	False
ENSG00000173451	0.04095904095904096	0.352760736196319	2	0.1015652589376597	False
ENSG00000119523	0.04095904095904096	0.09523809523809523	3	0.1015652589376597	False
ENSG00000174456	0.04095904095904096	0.1104439419991606	6	0.1015652589376597	False
ENSG00000214106	0.04095904095904096	0.3414548641542507	8	0.1015652589376597	False
ENSG00000198157	0.04095904095904096	0.25347066726377077	7	0.1015652589376597	False
ENSG00000095303	0.04095904095904096	0.14424651126529975	6	0.1015652589376597	False
ENSG00000105397	0.04095904095904096	0.6822966507177033	22	0.1015652589376597	False
ENSG00000133027	0.04095904095904096	0.13666692868291916	7	0.1015652589376597	False
ENSG00000148396	0.04195804195804196	0.15317460317460316	13	0.10365058670143416	False
ENSG00000130165	0.04195804195804196	0.009875303318018334	7	0.10365058670143416	False
ENSG00000225783	0.04195804195804196	0.5788605697151423	9	0.10365058670143416	False
ENSG00000134444	0.04195804195804196	0.3229813664596273	10	0.10365058670143416	False
ENSG00000111247	0.04195804195804196	0.37277580071174377	13	0.10365058670143416	False
ENSG00000110871	0.04195804195804196	0.006410256410256401	4	0.10365058670143416	False
ENSG00000136146	0.04195804195804196	0.2954545454545454	4	0.10365058670143416	False
ENSG00000152904	0.04195804195804196	0.31060606060606055	7	0.10365058670143416	False
ENSG00000142208	0.04195804195804196	0.5613814756671899	13	0.10365058670143416	False
ENSG00000267532	0.04195804195804196	0.2017937219730942	2	0.10365058670143416	False
ENSG00000115946	0.04195804195804196	0.1504424778761062	2	0.10365058670143416	False
ENSG00000165516	0.04195804195804196	0.2528465570215073	8	0.10365058670143416	False
ENSG00000100219	0.04195804195804196	0.06994084714894024	6	0.10365058670143416	False
ENSG00000267796	0.04195804195804196	0.14423076923076925	6	0.10365058670143416	False
ENSG00000071553	0.04195804195804196	0.1349561456205695	12	0.10365058670143416	False
ENSG00000166888	0.04195804195804196	0.22368348078893371	21	0.10365058670143416	False
ENSG00000091039	0.04295704295704296	0.16070658745596975	15	0.10567070060740948	False
ENSG00000023445	0.04295704295704296	0.22784810126582275	6	0.10567070060740948	False
ENSG00000118162	0.04295704295704296	0.06108202443280976	5	0.10567070060740948	False
ENSG00000140416	0.04295704295704296	0.4844001896633475	22	0.10567070060740948	False
ENSG00000262246	0.04295704295704296	0.4244680430311659	18	0.10567070060740948	False
ENSG00000168916	0.04295704295704296	0.3348519362186788	5	0.10567070060740948	False
ENSG00000166619	0.04295704295704296	0.15750817020989855	5	0.10567070060740948	False
ENSG00000063180	0.04295704295704296	0.34985540775014456	4	0.10567070060740948	False
ENSG00000114107	0.04295704295704296	0.46164021164021163	10	0.10567070060740948	False
ENSG00000239305	0.04295704295704296	0.36815767973856206	4	0.10567070060740948	False
ENSG00000175197	0.04295704295704296	0.28712328767123285	6	0.10567070060740948	False
ENSG00000108639	0.04295704295704296	0.1205357142857143	8	0.10567070060740948	False
ENSG00000164330	0.04295704295704296	0.5384615384615384	8	0.10567070060740948	False
ENSG00000065923	0.04295704295704296	0.08388157894736845	4	0.10567070060740948	False
ENSG00000166140	0.04295704295704296	0.47712944332662643	6	0.10567070060740948	False
ENSG00000168461	0.04295704295704296	0.04166666666666665	7	0.10567070060740948	False
ENSG00000152689	0.04295704295704296	0.6339393939393939	8	0.10567070060740948	False
ENSG00000198373	0.04295704295704296	0.12206576526122093	17	0.10567070060740948	False
ENSG00000267575	0.04395604395604396	0.8999999999999999	20	0.10787528654694231	False
ENSG00000146707	0.04395604395604396	0.14499883095627777	5	0.10787528654694231	False
ENSG00000123146	0.04395604395604396	0.5864923747276689	14	0.10787528654694231	False
ENSG00000179750	0.04395604395604396	0.06923863055697498	4	0.10787528654694231	False
ENSG00000118873	0.04395604395604396	0.5954750427616233	20	0.10787528654694231	False
ENSG00000123933	0.04395604395604396	0.20461523073889873	2	0.10787528654694231	False
ENSG00000083642	0.04395604395604396	0.47872388840850133	9	0.10787528654694231	False
ENSG00000147789	0.04395604395604396	0.3456486042692939	11	0.10787528654694231	False
ENSG00000078070	0.04395604395604396	0.5527690700104493	6	0.10787528654694231	False
ENSG00000002834	0.04395604395604396	0.8909090909090909	7	0.10787528654694231	False
ENSG00000170448	0.04495504495504495	0.29358690844758956	7	0.10968571070872861	False
ENSG00000131473	0.04495504495504495	0.2583333333333333	9	0.10968571070872861	False
ENSG00000051180	0.04495504495504495	0.3685224089635854	7	0.10968571070872861	False
ENSG00000107537	0.04495504495504495	0.16296296296296295	7	0.10968571070872861	False
ENSG00000116604	0.04495504495504495	0.013729977116704782	6	0.10968571070872861	False
ENSG00000102245	0.04495504495504495	0.03343465045592707	5	0.10968571070872861	False
ENSG00000115687	0.04495504495504495	0.38432143937935015	9	0.10968571070872861	False
ENSG00000136250	0.04495504495504495	0.5603667392883079	11	0.10968571070872861	False
ENSG00000168002	0.04495504495504495	0.03989522689998126	8	0.10968571070872861	False
ENSG00000113742	0.04495504495504495	0.4161612323341566	12	0.10968571070872861	False
ENSG00000167552	0.04495504495504495	0.08742027710578402	10	0.10968571070872861	False
ENSG00000048052	0.04495504495504495	0.9393305439330544	22	0.10968571070872861	False
ENSG00000135723	0.04495504495504495	0.46071428571428574	6	0.10968571070872861	False
ENSG00000090061	0.04495504495504495	0.13495338120244346	8	0.10968571070872861	False
ENSG00000132394	0.04495504495504495	0.06896551724137932	2	0.10968571070872861	False
ENSG00000100479	0.04495504495504495	0.24412955465587044	11	0.10968571070872861	False
ENSG00000121481	0.04495504495504495	0.15804139046371926	4	0.10968571070872861	False
ENSG00000248487	0.04495504495504495	0.05753810553850797	3	0.10968571070872861	False
ENSG00000105655	0.04495504495504495	0.41782876387938744	9	0.10968571070872861	False
ENSG00000133265	0.04495504495504495	0.16964285714285712	5	0.10968571070872861	False
ENSG00000092470	0.04495504495504495	0.3271186440677966	3	0.10968571070872861	False
ENSG00000108651	0.04495504495504495	0.16865412528104273	8	0.10968571070872861	False
ENSG00000145725	0.04495504495504495	0.1282032927702219	16	0.10968571070872861	False
ENSG00000166133	0.04495504495504495	0.543956043956044	2	0.10968571070872861	False
ENSG00000214719	0.04495504495504495	0.2793103448275862	5	0.10968571070872861	False
ENSG00000103199	0.04595404595404595	0.3302752293577982	5	0.11150098456456838	False
ENSG00000114982	0.04595404595404595	0.8095238095238094	13	0.11150098456456838	False
ENSG00000107929	0.04595404595404595	0.6609139610973285	12	0.11150098456456838	False
ENSG00000103671	0.04595404595404595	0.09244906247884653	7	0.11150098456456838	False
ENSG00000167106	0.04595404595404595	0.04378040305767894	3	0.11150098456456838	False
ENSG00000132591	0.04595404595404595	0.3773496240601504	7	0.11150098456456838	False
ENSG00000171792	0.04595404595404595	0.18021011850722649	7	0.11150098456456838	False
ENSG00000117090	0.04595404595404595	0.29385964912280704	3	0.11150098456456838	False
ENSG00000139323	0.04595404595404595	0.3537433155080214	12	0.11150098456456838	False
ENSG00000106554	0.04595404595404595	0.024550200149601954	5	0.11150098456456838	False
ENSG00000104731	0.04595404595404595	0.9523809523809523	14	0.11150098456456838	False
ENSG00000140553	0.04595404595404595	0.22578768095373258	13	0.11150098456456838	False
ENSG00000105701	0.04595404595404595	0.10365794284146182	11	0.11150098456456838	False
ENSG00000198586	0.04595404595404595	0.2315950920245399	12	0.11150098456456838	False
ENSG00000092929	0.04595404595404595	0.13624588627378748	15	0.11150098456456838	False
ENSG00000173926	0.04595404595404595	0.10660887283155206	4	0.11150098456456838	False
ENSG00000110057	0.04595404595404595	0.016981132075471694	9	0.11150098456456838	False
ENSG00000137812	0.04595404595404595	0.96875	8	0.11150098456456838	False
ENSG00000184056	0.04595404595404595	0.37710437710437705	8	0.11150098456456838	False
ENSG00000086827	0.04595404595404595	0.16000000000000003	3	0.11150098456456838	False
ENSG00000233621	0.04595404595404595	0.44515437392795876	5	0.11150098456456838	False
ENSG00000178999	0.04595404595404595	0.23629568106312293	9	0.11150098456456838	False
ENSG00000213066	0.04595404595404595	0.46208708708708707	23	0.11150098456456838	False
ENSG00000168229	0.04595404595404595	0.15726495726495726	2	0.11150098456456838	False
ENSG00000105404	0.04695304695304695	0.01694376279960388	10	0.11342662861999879	False
ENSG00000075218	0.04695304695304695	0.046153846153846136	4	0.11342662861999879	False
ENSG00000069966	0.04695304695304695	0.9523809523809524	9	0.11342662861999879	False
ENSG00000130479	0.04695304695304695	0.11021505376344087	6	0.11342662861999879	False
ENSG00000115966	0.04695304695304695	0.5575396825396826	11	0.11342662861999879	False
ENSG00000107551	0.04695304695304695	0.27517626012838053	10	0.11342662861999879	False
ENSG00000072786	0.04695304695304695	0.09400914516004034	9	0.11342662861999879	False
ENSG00000198894	0.04695304695304695	0.35852754462954284	6	0.11342662861999879	False
ENSG00000115274	0.04695304695304695	0.0941269841269841	7	0.11342662861999879	False
ENSG00000100442	0.04695304695304695	0.4267888973771326	4	0.11342662861999879	False
ENSG00000176624	0.04695304695304695	0.2599198623959468	2	0.11342662861999879	False
ENSG00000110852	0.04695304695304695	0.12641888498242088	4	0.11342662861999879	False
ENSG00000237190	0.04695304695304695	0.08146166766856422	2	0.11342662861999879	False
ENSG00000203326	0.04695304695304695	0.11807151979565772	6	0.11342662861999879	False
ENSG00000081052	0.04695304695304695	0.04721030042918453	4	0.11342662861999879	False
ENSG00000182400	0.04695304695304695	0.35458057395143483	7	0.11342662861999879	False
ENSG00000123219	0.04695304695304695	0.23804916257746447	15	0.11342662861999879	False
ENSG00000124177	0.04695304695304695	0.17119565217391303	8	0.11342662861999879	False
ENSG00000095397	0.04695304695304695	0.6150895140664961	5	0.11342662861999879	False
ENSG00000135414	0.04795204795204795	0.48365079365079366	2	0.11530907222932889	False
ENSG00000135046	0.04795204795204795	0.08287366054731103	8	0.11530907222932889	False
ENSG00000165071	0.04795204795204795	0.330150068212824	11	0.11530907222932889	False
ENSG00000102910	0.04795204795204795	0.11149742314764455	7	0.11530907222932889	False
ENSG00000268362	0.04795204795204795	0.8870967741935484	12	0.11530907222932889	False
ENSG00000117481	0.04795204795204795	0.31673030197847973	5	0.11530907222932889	False
ENSG00000181929	0.04795204795204795	0.2068965517241379	14	0.11530907222932889	False
ENSG00000008517	0.04795204795204795	0.1616710193099082	32	0.11530907222932889	False
ENSG00000008394	0.04795204795204795	0.06017430845017051	13	0.11530907222932889	False
ENSG00000101166	0.04795204795204795	0.020081209217553825	4	0.11530907222932889	False
ENSG00000238164	0.04795204795204795	0.4141460837405891	5	0.11530907222932889	False
ENSG00000140395	0.04795204795204795	0.09676575578532741	12	0.11530907222932889	False
ENSG00000106415	0.04795204795204795	0.16747171514826623	7	0.11530907222932889	False
ENSG00000100577	0.04795204795204795	0.5062607944732297	10	0.11530907222932889	False
ENSG00000144645	0.04795204795204795	0.844249057958012	9	0.11530907222932889	False
ENSG00000143162	0.04795204795204795	0.002816901408450702	2	0.11530907222932889	False
ENSG00000129933	0.04795204795204795	0.22644634776987718	10	0.11530907222932889	False
ENSG00000138777	0.04795204795204795	0.3133805190428042	18	0.11530907222932889	False
ENSG00000156970	0.04795204795204795	0.1834862385321101	9	0.11530907222932889	False
ENSG00000052723	0.04795204795204795	0.2681225222032735	8	0.11530907222932889	False
ENSG00000153815	0.04895104895104895	0.149809853486865	7	0.11688107114728276	False
ENSG00000141385	0.04895104895104895	0.23193034877131524	8	0.11688107114728276	False
ENSG00000101752	0.04895104895104895	0.18065877314523238	5	0.11688107114728276	False
ENSG00000198848	0.04895104895104895	0.24365781710914458	7	0.11688107114728276	False
ENSG00000168228	0.04895104895104895	0.1811965811965812	3	0.11688107114728276	False
ENSG00000100299	0.04895104895104895	0.6750259682445466	7	0.11688107114728276	False
ENSG00000138802	0.04895104895104895	0.26428571428571423	3	0.11688107114728276	False
ENSG00000061273	0.04895104895104895	0.4250364372469635	17	0.11688107114728276	False
ENSG00000124882	0.04895104895104895	0.20860698755435597	3	0.11688107114728276	False
ENSG00000141480	0.04895104895104895	0.1435897435897436	18	0.11688107114728276	False
ENSG00000118655	0.04895104895104895	0.23548630309122895	3	0.11688107114728276	False
ENSG00000174953	0.04895104895104895	0.38594969644405897	10	0.11688107114728276	False
ENSG00000148308	0.04895104895104895	0.2170542635658915	7	0.11688107114728276	False
ENSG00000133030	0.04895104895104895	0.2722174288179465	15	0.11688107114728276	False
ENSG00000065615	0.04895104895104895	0.06740792216817236	3	0.11688107114728276	False
ENSG00000223547	0.04895104895104895	0.022727272727272724	3	0.11688107114728276	False
ENSG00000065809	0.04895104895104895	0.14246585690419297	27	0.11688107114728276	False
ENSG00000187186	0.04895104895104895	0.9288888888888889	5	0.11688107114728276	False
ENSG00000137801	0.04895104895104895	0.05276929786306149	6	0.11688107114728276	False
ENSG00000118515	0.04895104895104895	0.6217672413793103	24	0.11688107114728276	False
ENSG00000173163	0.04895104895104895	0.013201407947452842	4	0.11688107114728276	False
ENSG00000164818	0.04895104895104895	0.21505376344086025	4	0.11688107114728276	False
ENSG00000113269	0.04895104895104895	0.07335507535756014	8	0.11688107114728276	False
ENSG00000198162	0.04895104895104895	0.017558770620934146	4	0.11688107114728276	False
ENSG00000269335	0.04895104895104895	0.17488076311605727	11	0.11688107114728276	False
ENSG00000273018	0.04895104895104895	0.6614751163623345	6	0.11688107114728276	False
ENSG00000169896	0.04895104895104895	0.48	4	0.11688107114728276	False
ENSG00000291230	0.04895104895104895	0.40290909090909094	4	0.11688107114728276	False
ENSG00000121879	0.04895104895104895	0.2811399554620619	9	0.11688107114728276	False
ENSG00000187164	0.04895104895104895	0.036288659793814446	6	0.11688107114728276	False
ENSG00000165102	0.04895104895104895	0.32501403880950896	5	0.11688107114728276	False
ENSG00000050405	0.04995004995004995	0.37741670094611274	8	0.11853817823967078	False
ENSG00000089692	0.04995004995004995	0.4507575757575758	4	0.11853817823967078	False
ENSG00000169592	0.04995004995004995	0.08614492595571427	12	0.11853817823967078	False
ENSG00000175220	0.04995004995004995	0.047948547349744915	6	0.11853817823967078	False
ENSG00000162139	0.04995004995004995	0.18762960515679147	6	0.11853817823967078	False
ENSG00000169193	0.04995004995004995	0.4563809523809524	7	0.11853817823967078	False
ENSG00000105373	0.04995004995004995	0.0357197087230357	11	0.11853817823967078	False
ENSG00000163412	0.04995004995004995	0.5166426123038066	6	0.11853817823967078	False
ENSG00000111652	0.04995004995004995	0.45339595375722547	16	0.11853817823967078	False
ENSG00000107581	0.04995004995004995	0.030266820862578734	2	0.11853817823967078	False
ENSG00000197302	0.04995004995004995	0.47966507177033496	13	0.11853817823967078	False
ENSG00000157045	0.04995004995004995	0.30439059099280097	9	0.11853817823967078	False
ENSG00000161955	0.04995004995004995	0.2874648453194054	8	0.11853817823967078	False
ENSG00000092439	0.04995004995004995	0.5551265551265551	9	0.11853817823967078	False
ENSG00000227627	0.04995004995004995	0.1361096369369088	5	0.11853817823967078	False
ENSG00000165097	0.04995004995004995	0.2203286670724285	5	0.11853817823967078	False
ENSG00000095321	0.04995004995004995	0.4957542908762421	7	0.11853817823967078	False
ENSG00000225973	0.04995004995004995	0.26397375506155446	3	0.11853817823967078	False
