statistic	pval	effect_equal_donor	effect_pooled_counts	n_features	n_celltypes	n_donors	min_donors_per_celltype	max_donors_per_celltype	gene	qval	sig
0.0008131735873414839	0.0001	0.17282278845836774	0.22483050229642051	20	7	18	4	17	ENSG00000077458	0.0006010844748858447	False
0.0006147487428369533	0.0001	0.23744341602359748	0.12406405053024293	40	7	19	10	19	ENSG00000078140	0.0006010844748858447	True
0.00689183000727798	0.0001	0.4617295644726164	0.39870917167494113	70	7	19	11	19	ENSG00000078304	0.0006010844748858447	True
0.0021517094470741953	0.0001	0.1599796759282234	0.15852676903642257	26	7	19	9	19	ENSG00000078369	0.0006010844748858447	False
0.0028680191948093165	0.0001	0.20210822397239983	0.27250417710944025	34	7	19	3	18	ENSG00000078403	0.0006010844748858447	True
0.0009273011182338169	0.0001	0.1974116759975164	0.13192436892312467	17	7	19	7	19	ENSG00000078668	0.0006010844748858447	False
0.0006122004970510205	0.0001	0.19500512392167177	0.1928231432825739	67	7	19	8	19	ENSG00000078674	0.0006010844748858447	False
0.001461202614848254	0.0001	0.22064090616136628	0.2979335035205834	40	7	18	8	18	ENSG00000078747	0.0006010844748858447	True
0.0006208993821946483	0.0001	0.12848559792073402	0.13370104798676227	48	7	19	12	19	ENSG00000079246	0.0006010844748858447	False
0.0004835224565036416	0.0001	0.15885549997110293	0.15172905525846703	16	6	14	4	14	ENSG00000079257	0.0006010844748858447	False
0.008090372705467032	0.0001	0.2862880705638439	0.2832723614413754	20	5	15	5	13	ENSG00000079263	0.0006010844748858447	True
0.010012847226057907	0.0001	0.35755018009279443	0.3134703151046587	30	7	19	11	19	ENSG00000079332	0.0006010844748858447	True
0.0015994715293016827	0.0001	0.17379293263786944	0.10876139224025695	14	7	19	6	19	ENSG00000079616	0.0006010844748858447	False
0.0044065061372374455	0.0001	0.27793242754071074	0.30549180643140644	29	7	19	7	18	ENSG00000079785	0.0006010844748858447	True
0.0013756206883317205	0.0001	0.19691748882467477	0.1817202373482961	25	5	16	5	16	ENSG00000080603	0.0006010844748858447	False
0.00286896489306328	0.0001	0.16795958708135408	0.1795744161328189	16	7	19	8	18	ENSG00000080822	0.0006010844748858447	False
0.0020254087968855534	0.0001	0.20130726109330702	0.20824415908685573	11	6	15	4	15	ENSG00000080845	0.0006010844748858447	True
0.00012736481290029274	0.0001	0.1552179551070046	0.1385601232579312	14	5	10	4	10	ENSG00000081059	0.0006010844748858447	False
0.01292356389356996	0.0001	0.45329974003504586	0.3712121212121212	34	5	14	4	14	ENSG00000081189	0.0006010844748858447	True
0.0006019085683433068	0.0001	0.20355870762310796	0.20083965068142035	51	7	19	7	19	ENSG00000081237	0.0006010844748858447	True
0.008117864978910039	0.0001	0.34261728809512815	0.30334190587162646	32	7	19	7	19	ENSG00000082153	0.0006010844748858447	True
0.0014795102789105267	0.0001	0.21018682683792075	0.2080132068494012	25	7	17	5	17	ENSG00000082212	0.0006010844748858447	True
0.0014569111141520866	0.0001	0.18755603462727471	0.21369047619047618	30	6	19	9	19	ENSG00000082258	0.0006010844748858447	False
0.015824078378890362	0.0001	0.39895646247679917	0.43796775174931546	31	4	8	5	6	ENSG00000082438	0.0006010844748858447	True
0.00497744065283082	0.0001	0.2560842916800847	0.22481802557274258	55	7	19	5	19	ENSG00000083312	0.0006010844748858447	True
0.0025704480575223744	0.0001	0.21189612159525195	0.20908593322386426	29	6	15	4	14	ENSG00000083828	0.0006010844748858447	True
0.001561880329068168	0.0001	0.16645305284027598	0.2880836846710683	40	7	19	10	19	ENSG00000083896	0.0006010844748858447	False
0.0015944280329930679	0.0001	0.15224782442224688	0.17493904332088964	14	7	18	5	18	ENSG00000083937	0.0006010844748858447	False
0.0015860351008882205	0.0001	0.18747821314029067	0.24500952375182986	41	7	19	12	19	ENSG00000084070	0.0006010844748858447	False
