statistic	pval	effect_equal_donor	effect_pooled_counts	n_features	n_celltypes	n_donors	min_donors_per_celltype	max_donors_per_celltype	gene	qval	sig
0.0006002819673688343	0.01990049751243781	0.06890218858182245	0.06917113893858079	9	3	5	4	5	ENSG00000161513	0.8201247284703244	False
0.009206056141378165	0.01990049751243781	0.2927985047164273	0.18830076004343105	10	4	5	3	4	ENSG00000163110	0.8201247284703244	False
0.00030947043637863554	0.01990049751243781	0.07127127184546396	0.05648784124380153	13	7	19	8	18	ENSG00000169738	0.8201247284703244	False
0.00021257365889582427	0.01990049751243781	0.07855975635853861	0.07440918590354527	12	7	19	8	18	ENSG00000171490	0.8201247284703244	False
0.0012220508048446364	0.01990049751243781	0.07914705791343754	0.08715307913704423	16	7	18	8	16	ENSG00000171735	0.8201247284703244	False
0.008483088330288711	0.01990049751243781	0.1613466634288735	0.23673199964287317	7	7	17	4	14	ENSG00000184436	0.8201247284703244	False
0.008474324383242665	0.01990049751243781	0.2953282245604244	0.24369654056729625	5	6	14	4	10	ENSG00000184831	0.8201247284703244	False
5.685743484071552e-05	0.01990049751243781	0.02193473439753545	0.015995389453356795	5	7	19	7	15	ENSG00000185236	0.8201247284703244	False
0.018244024524202866	0.01990049751243781	0.34144993492195225	0.3465972859912254	5	4	5	3	4	ENSG00000187824	0.8201247284703244	False
0.005921803963118643	0.01990049751243781	0.24572831321715446	0.17190741873942625	2	7	15	4	13	ENSG00000196396	0.8201247284703244	False
0.005632057753448112	0.01990049751243781	0.15487329265678754	0.1460781344701331	2	7	11	4	9	ENSG00000197579	0.8201247284703244	False
0.0008707195064144572	0.01990049751243781	0.18501167052863532	0.168959944826094	7	7	16	3	12	ENSG00000213186	0.8201247284703244	False
0.007708881583125875	0.01990049751243781	0.32884962498062975	0.4786132131859975	11	7	13	6	9	ENSG00000226777	0.8201247284703244	False
0.004102243252197388	0.024875621890547265	0.3636938316162	0.4242522999626574	11	5	7	3	6	ENSG00000004399	0.8201247284703244	False
0.010079405405623184	0.024875621890547265	0.26932168022560515	0.2745029063437024	12	7	18	6	15	ENSG00000054267	0.8201247284703244	False
0.0004555031302578196	0.024875621890547265	0.06262479697384712	0.04614444658820504	4	5	11	3	7	ENSG00000070190	0.8201247284703244	False
0.01114704024424168	0.024875621890547265	0.3664153331716056	0.36301066375210467	14	6	10	3	6	ENSG00000072609	0.8201247284703244	False
0.009529603828960781	0.024875621890547265	0.3674598832985195	0.377922077922078	13	6	9	3	6	ENSG00000074603	0.8201247284703244	False
0.013695313210738027	0.024875621890547265	0.3853052562913522	0.37847779561262707	18	5	8	3	5	ENSG00000082805	0.8201247284703244	False
6.149256120277481e-06	0.024875621890547265	0.026122185862575583	0.01198099174693201	6	7	19	11	19	ENSG00000084207	0.8201247284703244	False
0.00015750924685879768	0.024875621890547265	0.10373870229031576	0.06423843536701195	15	7	19	9	19	ENSG00000106028	0.8201247284703244	False
3.34789540500953e-09	0.024875621890547265	0.005150438712045238	0.00011111111111108649	2	7	19	11	19	ENSG00000106153	0.8201247284703244	False
0.00021847474521550773	0.024875621890547265	0.037665059471261295	0.08192582953806118	4	7	18	6	13	ENSG00000112335	0.8201247284703244	False
0.006670095387687872	0.024875621890547265	0.4066107806305599	0.3774283751962324	74	6	12	5	9	ENSG00000115392	0.8201247284703244	False
3.9282511696275766e-05	0.024875621890547265	0.04575666038874821	0.020453479152482995	6	7	19	8	18	ENSG00000116489	0.8201247284703244	False
5.2642677448689165e-06	0.024875621890547265	0.008333333333333318	0.006493506493506467	2	4	5	3	4	ENSG00000116667	0.8201247284703244	False
0.00045808482987028516	0.024875621890547265	0.04962972623673676	0.06935467550372497	10	6	17	8	12	ENSG00000119403	0.8201247284703244	False
0.008180760018361566	0.024875621890547265	0.48476603646798155	0.48103598981492035	14	6	10	3	7	ENSG00000119487	0.8201247284703244	False
0.004134485355052522	0.024875621890547265	0.15895060290455731	0.13006756756756752	11	5	8	4	5	ENSG00000119772	0.8201247284703244	False
0.002003567181001805	0.024875621890547265	0.280205112965876	0.32016493089163345	5	6	15	7	9	ENSG00000119906	0.8201247284703244	False
9.268935608573907e-05	0.024875621890547265	0.0213206348617775	0.03405996694735183	4	7	16	6	13	ENSG00000121410	0.8201247284703244	False
0.014228576027201446	0.024875621890547265	0.3855521998823081	0.47898989898989897	27	5	9	4	5	ENSG00000122390	0.8201247284703244	False
0.005427718099773346	0.024875621890547265	0.3703440914318016	0.23398295345719217	10	6	8	3	7	ENSG00000122482	0.8201247284703244	False
0.022107983791239127	0.024875621890547265	0.3111274216482679	0.42099838184115446	18	3	4	3	4	ENSG00000122512	0.8201247284703244	False
0.0003028865314653798	0.024875621890547265	0.06880479281949643	0.0755409672803827	5	7	19	10	19	ENSG00000125995	0.8201247284703244	False
0.010793451646210026	0.024875621890547265	0.27320786590609936	0.29141823370534575	14	7	14	3	8	ENSG00000127948	0.8201247284703244	False
0.0004687156289406974	0.024875621890547265	0.05508975799500539	0.07744809934590959	15	7	18	5	10	ENSG00000128973	0.8201247284703244	False
0.0229810069001075	0.024875621890547265	0.19243327833920135	0.38600829085366534	13	7	19	7	16	ENSG00000131876	0.8201247284703244	False
0.005420480688816165	0.024875621890547265	0.23561970380766764	0.1783921845914082	9	6	16	7	10	ENSG00000135945	0.8201247284703244	False
0.010797750254049769	0.024875621890547265	0.43585133245021035	0.2961958970354129	17	3	5	3	5	ENSG00000148985	0.8201247284703244	False
0.01024692606966964	0.024875621890547265	0.4496161340050355	0.4116621865122737	23	6	11	4	7	ENSG00000153827	0.8201247284703244	False
0.007543214056997718	0.024875621890547265	0.15696200431537236	0.1814738004351158	7	6	13	5	7	ENSG00000166046	0.8201247284703244	False
0.023132523434915748	0.024875621890547265	0.3296319680755827	0.3661195217056744	3	6	13	7	8	ENSG00000166228	0.8201247284703244	False
0.009013162236575823	0.024875621890547265	0.30659806597900446	0.29003196917796475	14	6	16	6	11	ENSG00000167515	0.8201247284703244	False
6.78744832742279e-05	0.024875621890547265	0.0239813648992698	0.023190061265396373	4	7	18	6	13	ENSG00000167775	0.8201247284703244	False
0.0020289354945399536	0.024875621890547265	0.11122909991400565	0.16336016162151898	5	7	18	5	14	ENSG00000168101	0.8201247284703244	False
0.004368318642005648	0.024875621890547265	0.2239536020698096	0.45179826900401676	3	6	9	3	7	ENSG00000168763	0.8201247284703244	False
0.012399917679932053	0.024875621890547265	0.35592268869573074	0.28412828459136297	12	6	6	3	5	ENSG00000169660	0.8201247284703244	False
0.01070048751556026	0.024875621890547265	0.4133621576166112	0.34895649624117664	15	6	12	4	7	ENSG00000182473	0.8201247284703244	False
0.0053910265769307715	0.024875621890547265	0.2702968330222548	0.24254758872327975	8	7	14	3	11	ENSG00000183624	0.8201247284703244	False
0.0039010807741122243	0.024875621890547265	0.1094965801151028	0.1916725515316966	16	7	19	9	15	ENSG00000196504	0.8201247284703244	False
0.004678811073620011	0.024875621890547265	0.2344088197427301	0.3506285569347347	5	7	18	5	13	ENSG00000198168	0.8201247284703244	False
9.526231744240644e-05	0.024875621890547265	0.02469493178939615	0.02415056582496324	4	7	19	8	18	ENSG00000198856	0.8201247284703244	False
9.01412103439805e-05	0.024875621890547265	0.06187918586288737	0.03949763259490821	4	7	19	8	18	ENSG00000204822	0.8201247284703244	False
0.008430890750586992	0.024875621890547265	0.48774830508899886	0.42754316432053213	36	4	6	3	4	ENSG00000261824	0.8201247284703244	False
0.007654196353979972	0.024875621890547265	0.4227737841135362	0.3634579213889559	11	6	10	4	7	ENSG00000291136	0.8201247284703244	False
0.0003217410571158555	0.029850746268656716	0.11039571059010586	0.11257563204539178	6	6	17	7	12	ENSG00000041802	0.8201247284703244	False
5.940146451634876e-05	0.029850746268656716	0.02731553993669082	0.037328159645232825	2	7	19	6	13	ENSG00000060491	0.8201247284703244	False
