gene	n_donors	n_studies	n_donors_imbalanced	pooled_depth	pooled_ratio	study_baseline	pooled_deviation	pval	qval	sig_imbalanced	recurrent
ATP5PO	70.0	15.0	57.0	289017.0	0.29572654895732775	0.4746313887465292	-0.17890483978920146	0.0	0.0	True	True
NINJ1	59.0	15.0	57.0	28936.0	0.6548935581974011	0.4675759604568441	0.18731759774055706	0.0	0.0	True	True
RBBP7	61.0	15.0	57.0	14915.0	0.6783774723432786	0.4694653333013138	0.20891213904196482	0.0	0.0	True	True
RBMX	64.0	15.0	57.0	70459.0	0.5920748236563108	0.4828332934903174	0.10924153016599342	0.0	0.0	True	True
TMEM276	57.0	13.0	57.0	15399.0	0.6025066562763816	0.48443216099805614	0.11807449527832542	6.0121325807607194e-189	2.1608447695404642e-187	True	True
CUL5	57.0	12.0	56.0	65442.0	0.5816600959628373	0.4794202655230471	0.10223983043979018	0.0	0.0	True	True
HSPH1	77.0	15.0	56.0	58454.0	0.37677489992130564	0.48078698038103795	-0.10401208045973231	0.0	0.0	True	True
PTGDS	56.0	11.0	56.0	41565.0	0.5977144231925899	0.4846866922066204	0.11302773098596952	0.0	0.0	True	True
CTSB	58.0	14.0	55.0	114615.0	0.37136500458055227	0.48164627117220127	-0.110281266591649	0.0	0.0	True	True
SET	59.0	15.0	55.0	22561.0	0.579140995523248	0.4732621073052056	0.10587888821804242	1.2243793045360129e-222	5.176288325335019e-221	True	True
SIGMAR1	55.0	14.0	55.0	10750.0	0.6245581395348837	0.4757017653125155	0.1488563742223682	1.0545218288203685e-209	4.1707118631410245e-208	True	True
SHARPIN	58.0	14.0	55.0	13174.0	0.5932139061788371	0.47625856467630817	0.1169553415025289	3.957658485718974e-159	1.1951234240772833e-157	True	True
MPHOSPH8	79.0	15.0	54.0	64152.0	0.35033981793241054	0.4769415397239784	-0.12660172179156787	0.0	0.0	True	True
PTGES2	58.0	14.0	54.0	15560.0	0.2626606683804627	0.48160497146762576	-0.21894430308716306	0.0	0.0	True	True
RPS4X	63.0	15.0	54.0	2543981.0	0.2427879767969965	0.4736253658345983	-0.2308373890376018	0.0	0.0	True	True
ZNF708	61.0	14.0	54.0	59428.0	0.5914383792151847	0.48493625694432635	0.10650212227085837	0.0	0.0	True	True
AARSD1	55.0	13.0	54.0	18567.0	0.599773792211989	0.48231015071692157	0.11746364149506744	3.982734266756946e-225	1.7069187009245262e-223	True	True
MAP1LC3B	53.0	14.0	53.0	66717.0	0.5729574171500517	0.4717065203620375	0.10125089678801419	0.0	0.0	True	True
PTPA	55.0	15.0	53.0	25330.0	0.6025661271219898	0.48333553675381996	0.1192305903681698	0.0	0.0	True	True
PGK1	60.0	15.0	52.0	35463.0	0.7764430533231819	0.46684346565967283	0.30959958766350903	0.0	0.0	True	True
SPG21	57.0	15.0	52.0	37522.0	0.29212195511966316	0.4791035109434549	-0.18698155582379172	0.0	0.0	True	True
ADA	57.0	15.0	51.0	16833.0	0.6175369809303155	0.4721825847194631	0.1453543962108524	0.0	0.0	True	True
CAPNS1	57.0	14.0	51.0	30006.0	0.5924481770312604	0.48145082931634897	0.11099734771491143	0.0	0.0	True	True
CTSZ	58.0	13.0	51.0	43390.0	0.6823000691403549	0.4708577025318059	0.21144236660854898	0.0	0.0	True	True
IFITM1	51.0	11.0	51.0	226716.0	0.20453783588277846	0.4741233381936215	-0.26958550231084305	0.0	0.0	True	True
IMP3	60.0	15.0	51.0	51628.0	0.6170295188657318	0.4781209833504917	0.13890853551524007	0.0	0.0	True	True
PLCXD1	59.0	15.0	51.0	13247.0	0.30905110591077223	0.47704422693659587	-0.16799312102582364	0.0	0.0	True	True
RPL17	61.0	14.0	51.0	61172.0	0.33441770744785193	0.46485850575914495	-0.13044079831129302	0.0	0.0	True	True
RTL8A	52.0	14.0	51.0	35765.0	0.3039563819376485	0.48415828762158913	-0.18020190568394062	0.0	0.0	True	True
UQCRFS1	54.0	13.0	51.0	53164.0	0.6416936272665713	0.47324803516926284	0.16844559209730847	0.0	0.0	True	True
NPRL3	58.0	14.0	51.0	33340.0	0.38143371325734854	0.4830431675774112	-0.10160945432006269	1.0081555424241134e-301	5.81204000305057e-300	True	True
EIF4G2	52.0	12.0	50.0	41401.0	0.3587352962488829	0.47489576332014927	-0.11616046707126637	0.0	0.0	True	True
GGNBP2	57.0	13.0	50.0	31200.0	0.584551282051282	0.47233512199587785	0.11221616005540419	0.0	0.0	True	True
MORC3	71.0	15.0	50.0	86620.0	0.3268990995151235	0.48370680890672857	-0.15680770939160504	0.0	0.0	True	True
NSMCE4A	50.0	12.0	50.0	13655.0	0.634053460270963	0.4781915597243751	0.15586190054658788	4.594893545862576e-291	2.513420204948074e-289	True	True
CCPG1	69.0	15.0	49.0	57013.0	0.6454317436374161	0.4795560294505053	0.16587571418691077	0.0	0.0	True	True
NT5C	55.0	12.0	49.0	21509.0	0.610721093495746	0.4758422980933042	0.1348787954024418	0.0	0.0	True	True
POMP	61.0	14.0	49.0	112344.0	0.14533931496119062	0.4644861827236183	-0.3191468677624277	0.0	0.0	True	True
SAT1	52.0	14.0	49.0	95619.0	0.32447526119285913	0.4693226542054046	-0.14484739301254546	0.0	0.0	True	True
CDC16	72.0	15.0	49.0	32748.0	0.5861121289849762	0.4822366787572222	0.10387545022775402	1.043623075492127e-309	6.217700218079287e-308	True	True
UCK1	52.0	14.0	49.0	8157.0	0.2903028074046831	0.47998796305092706	-0.18968515564624394	1.07879188709332e-257	5.2351489566273106e-256	True	True
CARD19	61.0	15.0	49.0	26388.0	0.5745035622252539	0.47300444693653165	0.10149911528872224	3.677682482529375e-239	1.6439724024353234e-237	True	True
STMN3	54.0	14.0	49.0	15931.0	0.3696566442784508	0.47667108333185554	-0.10701443905340474	4.52229110531717e-161	1.390316530036499e-159	True	True
CSTF2	51.0	15.0	49.0	4986.0	0.6512234255916567	0.4845679822427696	0.1666554433488871	1.352594923027665e-122	3.166917336988741e-121	True	True
ARHGDIA	50.0	13.0	48.0	46044.0	0.6570888715142038	0.47562020768967544	0.18146866382452836	0.0	0.0	True	True
CD320	55.0	14.0	48.0	34400.0	0.37761627906976747	0.48051954094637167	-0.1029032618766042	0.0	0.0	True	True
DMAC1	56.0	14.0	48.0	65969.0	0.587957980263457	0.48367406428932275	0.10428391597413428	0.0	0.0	True	True
DNAJA1	57.0	15.0	48.0	153558.0	0.6764349626851092	0.4790774408143255	0.19735752187078365	0.0	0.0	True	True
ECHS1	51.0	11.0	48.0	55969.0	0.6092301095249156	0.48092365463484976	0.12830645489006587	0.0	0.0	True	True
PIGT	65.0	15.0	48.0	31074.0	0.6043637767908863	0.479336740097007	0.12502703669387927	0.0	0.0	True	True
UBAC1	61.0	15.0	48.0	31247.0	0.3691874419944315	0.47550065878895714	-0.10631321679452566	6.7443970829284e-310	4.0245871907139706e-308	True	True
NAA20	54.0	15.0	48.0	17689.0	0.3304313415116739	0.4713611424735192	-0.14092980096184526	1.4643648865161e-308	8.682917944373989e-307	True	True
UBALD1	49.0	14.0	48.0	9341.0	0.6659886521785676	0.4772936625958229	0.18869498958274472	7.159710356291335e-292	3.933635286059329e-290	True	True
NUCB1	54.0	14.0	48.0	26121.0	0.586884116228322	0.479635895007152	0.10724822122117006	9.15110940964265e-264	4.522969069508319e-262	True	True
U2AF2	50.0	14.0	48.0	19728.0	0.5962084347120844	0.47961449007676304	0.11659394463532136	1.1356186363974557e-235	5.028304293587077e-234	True	True
COPS4	53.0	15.0	48.0	18026.0	0.580938644180628	0.4750746843454635	0.1058639598351645	3.444536061656451e-178	1.1729958582913253e-176	True	True
COMMD8	49.0	14.0	48.0	7529.0	0.5968920175322088	0.4764551405093985	0.12043687702281025	3.252712776383128e-97	6.146477198402764e-96	True	True
COX7B	56.0	15.0	47.0	56611.0	0.08673226051474095	0.4647477179287892	-0.3780154574140483	0.0	0.0	True	True
XPA	63.0	15.0	47.0	26637.0	0.3492885835491985	0.4768461580542034	-0.12755757450500488	0.0	0.0	True	True
ZNF714	60.0	14.0	47.0	43202.0	0.3800749965279385	0.4866414939310027	-0.10656649740306418	0.0	0.0	True	True
ZNF7	55.0	14.0	47.0	14250.0	0.6065964912280701	0.4867258168727888	0.11987067435528131	2.942233350726982e-180	1.017409064856285e-178	True	True
CCDC137	47.0	13.0	46.0	17950.0	0.32930362116991646	0.4804513006595576	-0.15114767948964114	0.0	0.0	True	True
CD82	50.0	12.0	46.0	28994.0	0.6677243567634683	0.47541169023195884	0.19231266653150947	0.0	0.0	True	True
CRBN	49.0	11.0	46.0	18257.0	0.3273265049022293	0.4791610211918778	-0.1518345162896485	0.0	0.0	True	True
FHL1	55.0	15.0	46.0	30071.0	0.359582321838316	0.49320566538556837	-0.13362334354725236	0.0	0.0	True	True
FKBP2	48.0	12.0	46.0	105316.0	0.3444111056249763	0.48347872454799046	-0.13906761892301417	0.0	0.0	True	True
LY6E	55.0	13.0	46.0	89477.0	0.623948053689775	0.47446326953059403	0.14948478415918098	0.0	0.0	True	True
NDUFC1	53.0	15.0	46.0	16179.0	0.717473267816305	0.4755928820820326	0.24188038573427245	0.0	0.0	True	True
NELFCD	67.0	15.0	46.0	39446.0	0.5851290371647315	0.4753009274702578	0.10982810969447371	0.0	0.0	True	True
RPL9	52.0	14.0	46.0	57134.0	0.7082122729022998	0.4782018183774861	0.23001045452481372	0.0	0.0	True	True
RPS6	50.0	15.0	46.0	19647.0	0.6925739298620655	0.4764003306424983	0.21617359921956714	0.0	0.0	True	True
RPSA	48.0	11.0	46.0	139472.0	0.3418248824136744	0.4670902702097212	-0.1252653877960468	0.0	0.0	True	True
TMSB4X	50.0	14.0	46.0	360595.0	0.5651437207947975	0.46470480390329083	0.10043891689150664	0.0	0.0	True	True
CALM3	49.0	14.0	46.0	16326.0	0.36665441626852874	0.47668233035563246	-0.11002791408710372	2.5445878585160393e-174	8.500513814855144e-173	True	True
CALM1	53.0	13.0	45.0	123797.0	0.6750971348255612	0.48855638998796563	0.18654074483759558	0.0	0.0	True	True
EBP	49.0	15.0	45.0	26503.0	0.21484360261102517	0.4702642643470447	-0.2554206617360195	0.0	0.0	True	True
ERICH1	59.0	14.0	45.0	41877.0	0.3063973063973064	0.47610859580302045	-0.16971128940571406	0.0	0.0	True	True
MAF1	49.0	13.0	45.0	16129.0	0.6487072974145949	0.4742652694179904	0.17444202799660447	0.0	0.0	True	True
MYG1	46.0	11.0	45.0	20603.0	0.6723778090569335	0.47946135930061257	0.19291644975632088	0.0	0.0	True	True
NAF1	57.0	15.0	45.0	19549.0	0.6196224870837383	0.4797604900158516	0.13986199706788677	0.0	0.0	True	True
NDUFS4	49.0	11.0	45.0	56533.0	0.28643447190136734	0.4835508760235062	-0.19711640412213888	0.0	0.0	True	True
RCN2	59.0	15.0	45.0	38824.0	0.6095198846074593	0.4847604529343615	0.12475943167309783	0.0	0.0	True	True
SERPINF1	54.0	12.0	45.0	24331.0	0.33821051333689534	0.4894028028341536	-0.15119228949725827	0.0	0.0	True	True
GOLGA6L9	55.0	15.0	45.0	20423.0	0.3681143808451256	0.4905153199905015	-0.12240093914537592	3.115761604843635e-268	1.5626839201772735e-266	True	True
CLN8-AS1	49.0	13.0	45.0	13922.0	0.33113058468610834	0.47516400446650237	-0.14403341978039402	7.634836599602825e-254	3.652908073838104e-252	True	True
AEN	45.0	13.0	45.0	11270.0	0.6369121561668145	0.47972085983365587	0.15719129633315865	1.2643850682606121e-244	5.804535868585375e-243	True	True
GTPBP6	64.0	15.0	45.0	12897.0	0.36892300535008143	0.4801758940774042	-0.11125288872732275	4.24822193596114e-141	1.1321027331480489e-139	True	True
PHKG2	51.0	13.0	45.0	6773.0	0.5768492543924406	0.47644367419083083	0.10040558020160978	1.7461212530011948e-61	2.1561427947537857e-60	True	True
GSPT2	46.0	14.0	44.0	11818.0	0.7165341005246234	0.4839159379881724	0.232618162536451	0.0	0.0	True	True
PSMB3	54.0	13.0	44.0	94684.0	0.5852625575598834	0.47637867474119916	0.10888388281868427	0.0	0.0	True	True
SLC25A5	54.0	14.0	44.0	290287.0	0.7336187979482375	0.4752730823868163	0.25834571556142116	0.0	0.0	True	True
TM7SF2	52.0	12.0	44.0	11324.0	0.279936418226775	0.48283718422869093	-0.20290076600191592	0.0	0.0	True	True
ENSG00000288841	52.0	14.0	44.0	21605.0	0.3681092339736172	0.48620784219553564	-0.11809860822191842	2.6839205936857274e-264	1.328292182708353e-262	True	True
SIRT6	49.0	13.0	44.0	9218.0	0.3161206335430679	0.48178207191221084	-0.16566143836914293	2.3674125060704092e-222	9.974857985881122e-221	True	True
CENATAC	49.0	12.0	44.0	14758.0	0.5824637484754032	0.4818118750822583	0.10065187339314485	3.002383691611575e-132	7.56968907153956e-131	True	True
MVB12A	46.0	14.0	44.0	5916.0	0.5887423935091278	0.4846614658344808	0.10408092767464705	9.503418686967738e-58	1.1049422317367864e-56	True	True
CCDC12	46.0	11.0	43.0	44545.0	0.6003367381299809	0.4768580360623083	0.12347870206767259	0.0	0.0	True	True
CYBA	51.0	13.0	43.0	274944.0	0.625876542132216	0.46523265491137844	0.16064388722083756	0.0	0.0	True	True
KIF22	45.0	14.0	43.0	16294.0	0.2516263655333251	0.4714827034171977	-0.2198563378838726	0.0	0.0	True	True
PDCD6	52.0	11.0	43.0	36686.0	0.15967944174889603	0.4852335948385808	-0.3255541530896848	0.0	0.0	True	True
THAP7	47.0	13.0	43.0	15812.0	0.6720844927902858	0.47933524740309996	0.19274924538718585	0.0	0.0	True	True
TIMP1	47.0	14.0	43.0	206782.0	0.6084475437900785	0.47912200991836623	0.12932553387171225	0.0	0.0	True	True
TRNT1	44.0	11.0	43.0	23387.0	0.35348697994612394	0.48388266705096095	-0.130395687104837	0.0	0.0	True	True
ZNG1A	59.0	14.0	43.0	27351.0	0.3704800555738364	0.4815310487712427	-0.1110509931974063	9.114896737851337e-296	5.082471854645421e-294	True	True
RPL23	51.0	13.0	43.0	28495.0	0.3811896824004211	0.48337423731954016	-0.10218455491911904	4.377186680123781e-261	2.143618319853813e-259	True	True
TSPAN4	47.0	11.0	43.0	17919.0	0.362408616552263	0.48778958597647665	-0.12538096942421367	3.5770825299266065e-247	1.6625657497789313e-245	True	True
TMEM68	54.0	14.0	43.0	19062.0	0.3693736229146994	0.4851740699575118	-0.1158004470428124	1.4976804132496933e-224	6.4040814470556886e-223	True	True
SKA3	46.0	14.0	43.0	11736.0	0.3320552147239264	0.4778167389571884	-0.145761524233262	2.474923242611598e-219	1.0288805902479216e-217	True	True
PLXNB2	47.0	13.0	43.0	17163.0	0.3674765483889763	0.48594633116897684	-0.11846978278000053	1.0341084531023797e-211	4.155871941227233e-210	True	True
THAP9-AS1	50.0	15.0	43.0	18048.0	0.5858266843971631	0.4762213300122034	0.10960535438495972	4.791020656195711e-191	1.7369771109647532e-189	True	True
HNRNPK	57.0	15.0	42.0	71723.0	0.6204425358671556	0.48045303518519217	0.13998950068196342	0.0	0.0	True	True
LDHA	54.0	11.0	42.0	92094.0	0.6253719026212349	0.47112240981074227	0.1542494928104926	0.0	0.0	True	True
MAGOHB	44.0	11.0	42.0	30693.0	0.6499201772391099	0.48036846848094916	0.16955170875816072	0.0	0.0	True	True
PPA1	52.0	12.0	42.0	74412.0	0.3528194377250981	0.48020573268292827	-0.12738629495783016	0.0	0.0	True	True
PRDX3	47.0	12.0	42.0	56779.0	0.758643160323359	0.4803166463347309	0.27832651398862807	0.0	0.0	True	True
PRELID1	46.0	11.0	42.0	26527.0	0.2528744298262148	0.46651701106822024	-0.21364258124200547	0.0	0.0	True	True
RPL38	43.0	12.0	42.0	24540.0	0.8495925020374898	0.46221286901817493	0.3873796330193149	0.0	0.0	True	True
TAX1BP3	47.0	12.0	42.0	25511.0	0.293638038493199	0.4888707779716699	-0.19523273947847086	0.0	0.0	True	True
ZDHHC12	42.0	13.0	42.0	22744.0	0.7000527611677805	0.47560798885412997	0.2244447723136505	0.0	0.0	True	True
ANKDD1A	60.0	15.0	42.0	28810.0	0.3676848316556751	0.47626041313830314	-0.10857558148262803	4.657670536082921e-298	2.6284576637638386e-296	True	True
MRPL45	47.0	13.0	42.0	11896.0	0.6208809683927371	0.4808743922339667	0.14000657615877038	3.79208392456523e-205	1.4702675651565605e-203	True	True
PAXX	43.0	15.0	42.0	10342.0	0.6089731193192806	0.4719168753080459	0.13705624401123467	1.5208025497604017e-171	5.004470307764769e-170	True	True
NEPRO	44.0	11.0	42.0	11693.0	0.38236551783118106	0.4824599605751742	-0.10009444274399315	4.82985955661881e-104	9.694699319253904e-103	True	True
PLA2G4B	57.0	14.0	42.0	6268.0	0.35178685386088066	0.4839920567672113	-0.13220520290633064	2.1150937738774994e-97	4.002844387942673e-96	True	True
AAAS	43.0	11.0	42.0	7438.0	0.5818768486152192	0.4799177786206674	0.10195906999455173	2.425008823989658e-69	3.3296038586999286e-68	True	True
FRMD8	46.0	12.0	41.0	26150.0	0.36462715105162524	0.49271778282592654	-0.1280906317743013	0.0	0.0	True	True
SLC7A1	63.0	15.0	41.0	36158.0	0.3438796393605841	0.4761280791508037	-0.1322484397902196	0.0	0.0	True	True
TIMM17B	44.0	14.0	41.0	31929.0	0.6295843903661248	0.48566313221692675	0.14392125814919804	0.0	0.0	True	True
PEDS1	59.0	15.0	41.0	16835.0	0.6087912087912087	0.47656630842329073	0.132224900367918	1.4062611234122148e-258	6.842036402141484e-257	True	True
UBL4A	44.0	13.0	41.0	10775.0	0.3452436194895592	0.4722783769288571	-0.12703475743929793	9.530023573057158e-154	2.7683682607603537e-152	True	True
MOB2	53.0	11.0	41.0	13945.0	0.3666547149515956	0.4750583766858466	-0.10840366173425103	6.3013149530938754e-145	1.7348322220015258e-143	True	True
SUGT1-DT	47.0	12.0	41.0	2934.0	0.6741649625085208	0.481537625444309	0.19262733706421176	7.788674679478397e-97	1.4643882569481619e-95	True	True
TSPYL2	48.0	14.0	41.0	4854.0	0.37556654305727233	0.47945053815051086	-0.10388399509323853	1.4518361889142995e-47	1.414963558432626e-46	True	True
ATP5F1E	46.0	13.0	40.0	70223.0	0.3163208635347393	0.4608854552742033	-0.144564591739464	0.0	0.0	True	True
CD47	49.0	11.0	40.0	26075.0	0.6406136145733461	0.476150465546989	0.1644631490263571	0.0	0.0	True	True
GTPBP4	48.0	12.0	40.0	28833.0	0.3610099538722991	0.4793149788059735	-0.1183050249336744	0.0	0.0	True	True
PIH1D1	56.0	14.0	40.0	33354.0	0.6122803861605804	0.4797615439269235	0.13251884223365695	0.0	0.0	True	True
PRC1	51.0	15.0	40.0	43377.0	0.58978260368398	0.4775263339899898	0.11225626969399016	0.0	0.0	True	True
SMU1	56.0	15.0	40.0	34414.0	0.5801708606962283	0.47796447701088757	0.10220638368534068	0.0	0.0	True	True
DYNLL2	47.0	13.0	40.0	18098.0	0.6185766383025749	0.4850223130655284	0.13355432523704652	5.072100524670793e-283	2.6690948119628368e-281	True	True
BRMS1	42.0	11.0	40.0	14034.0	0.3264215476699444	0.47441684206517853	-0.14799529439523412	4.649811375430077e-270	2.3414898063488068e-268	True	True
EHD1	47.0	12.0	40.0	17569.0	0.36934373043428764	0.4730923791787275	-0.10374864874443984	5.325678188655702e-167	1.7089215216857042e-165	True	True
FDX2	50.0	13.0	40.0	9868.0	0.36126874746655857	0.48027951149596126	-0.1190107640294027	8.684136683588586e-124	2.0551358255311002e-122	True	True
ULK3	57.0	15.0	40.0	9295.0	0.36793975255513717	0.4787976014951281	-0.11085784893999096	1.487819237522856e-101	2.91907481761498e-100	True	True
NEIL2	50.0	14.0	40.0	4793.0	0.34633841018151473	0.4836143980678821	-0.13727598788636736	1.213385876052885e-80	1.9131408576704043e-79	True	True
ANP32B	51.0	15.0	39.0	40440.0	0.5807368941641938	0.4724641064612056	0.1082727877029882	0.0	0.0	True	True
ENSG00000288839	50.0	12.0	39.0	6622.0	0.2376925400181214	0.46939419474278027	-0.23170165472465887	0.0	0.0	True	True
LSM5	43.0	11.0	39.0	60811.0	0.23497393563664468	0.4823716094454713	-0.24739767380882663	0.0	0.0	True	True
MRPS15	39.0	10.0	39.0	35810.0	0.5965372800893605	0.481564032949881	0.11497324713947948	0.0	0.0	True	True
MYOM2	47.0	12.0	39.0	60277.0	0.6201536241020621	0.49670281403318906	0.12345081006887304	0.0	0.0	True	True
HPS1	47.0	12.0	39.0	24005.0	0.5997083940845657	0.47831921849053305	0.12138917559403262	3.22390903635296e-310	1.936156606663661e-308	True	True
MANBAL	58.0	15.0	39.0	19833.0	0.5863459890082187	0.48024179792591026	0.1061041910823084	1.521103406579323e-196	5.6460400751156116e-195	True	True
THUMPD3	44.0	11.0	39.0	19985.0	0.3770327745809357	0.48265788334823634	-0.10562510876730064	3.3654680018167446e-196	1.2454894687237735e-194	True	True
COMMD5	53.0	14.0	39.0	11222.0	0.6106754589199787	0.48339525554233637	0.1272802033776423	2.4386505080149834e-160	7.460515842794815e-159	True	True
CSTB	42.0	14.0	39.0	9788.0	0.3464446260727421	0.4765069473585331	-0.13006232128579098	2.2632205088885935e-146	6.291114066869742e-145	True	True
CA11	43.0	13.0	39.0	4002.0	0.6664167916041979	0.4851026130240371	0.18131417858016075	1.4548487661207678e-116	3.24199920097728e-115	True	True
SNHG20	47.0	13.0	39.0	9601.0	0.5966045203624623	0.4831171272523266	0.11348739311013567	1.0609946745548552e-109	2.245311976723411e-108	True	True
PHYH	45.0	12.0	39.0	11235.0	0.3806853582554517	0.4841207304246324	-0.1034353721691807	1.117906405660629e-106	2.3006858178103648e-105	True	True
LINC00685	55.0	15.0	39.0	9626.0	0.3851028464575109	0.4851144829823089	-0.100011636524798	8.013146018955005e-86	1.3474690260638269e-84	True	True
ANXA5	58.0	15.0	38.0	203323.0	0.7074015236839905	0.4875159603193646	0.21988556336462584	0.0	0.0	True	True
CCND2	43.0	11.0	38.0	26922.0	0.6780699799420549	0.4791124170546556	0.19895756288739924	0.0	0.0	True	True
EEF1A2	38.0	10.0	38.0	9760.0	0.20204918032786887	0.48697329806475764	-0.28492411773688875	0.0	0.0	True	True
EIF5A	47.0	13.0	38.0	113410.0	0.6168327307997531	0.4758796554441194	0.14095307535563367	0.0	0.0	True	True
GNA13	48.0	13.0	38.0	36534.0	0.5814309957847484	0.477002302925449	0.10442869285929945	0.0	0.0	True	True
KXD1	51.0	14.0	38.0	18873.0	0.6234302972500397	0.47665880724304804	0.1467714900069917	0.0	0.0	True	True
PLIN3	46.0	14.0	38.0	20155.0	0.3407591168444555	0.48111500241195454	-0.14035588556749906	0.0	0.0	True	True
TXN	64.0	15.0	38.0	628536.0	0.28795645754578897	0.48629868860457537	-0.1983422310587864	0.0	0.0	True	True
PHF19	49.0	15.0	38.0	19162.0	0.6090700344431688	0.47962083434237324	0.12944920010079553	9.535560119971834e-282	5.003828637990829e-280	True	True
ERV3-1	40.0	10.0	38.0	12932.0	0.6294463346736777	0.4809691800846717	0.148477154589006	2.4307381805280822e-250	1.1454164864541334e-248	True	True
ZNF276	57.0	14.0	38.0	15043.0	0.5916373063883534	0.475642948342605	0.11599435804574842	1.686978033983526e-178	5.769495716772726e-177	True	True
WASHC1	43.0	14.0	38.0	3396.0	0.6755005889281508	0.4747181544593501	0.20078243446880067	2.0532103494638417e-121	4.744957703841237e-120	True	True
NKIRAS2	43.0	12.0	38.0	9678.0	0.5914445133292002	0.4812946243339202	0.11014988899528005	2.6878740705180656e-104	5.415552415101423e-103	True	True
ZNF674-AS1	38.0	13.0	38.0	2839.0	0.6727721028531173	0.47889342751322184	0.19387867533989545	5.351311283631695e-95	9.882493172610063e-94	True	True
ENSG00000273619	50.0	13.0	38.0	6170.0	0.3565640194489465	0.4771149837928453	-0.12055096434389878	3.773720479494134e-80	5.915113185600043e-79	True	True
RASD1	40.0	10.0	38.0	4334.0	0.34886940470696814	0.48428587067013745	-0.1354164659631693	3.545318574793429e-71	4.9980442530480845e-70	True	True
CTU2	41.0	13.0	38.0	5722.0	0.37207270185249913	0.47894042154879246	-0.10686771969629333	6.7406992934838505e-59	7.953429961075317e-58	True	True
ANKRD37	45.0	15.0	38.0	3944.0	0.5867139959432048	0.4764690794026064	0.11024491654059843	1.0703134486710805e-43	9.755366061395487e-43	True	True
CTHRC1	42.0	14.0	37.0	28756.0	0.7951036305466685	0.49564709827316483	0.2994565322735037	0.0	0.0	True	True
MRPS21	38.0	10.0	37.0	98004.0	0.26787682135423047	0.48690693210642566	-0.2190301107521952	0.0	0.0	True	True
NAA10	40.0	14.0	37.0	16282.0	0.6419358801130083	0.4872743301476977	0.15466154996531056	0.0	0.0	True	True
TMED2	37.0	11.0	37.0	30944.0	0.7146781282316442	0.47868354938086893	0.2359945788507753	0.0	0.0	True	True
UBA52	56.0	14.0	37.0	736495.0	0.6038303043469406	0.4752659974008047	0.1285643069461359	0.0	0.0	True	True
FZD6	52.0	14.0	37.0	25387.0	0.5937684641745775	0.48787727096235406	0.10589119321222346	9.389404004409021e-250	4.402312666979493e-248	True	True
SDHA	48.0	11.0	37.0	18921.0	0.35494952698060356	0.47565453926588214	-0.12070501228527858	2.3120328732285315e-242	1.0523687342073663e-240	True	True
VASP	48.0	14.0	37.0	20093.0	0.5841835465087344	0.473279439916176	0.1109041065925584	1.3395852412401372e-217	5.507756241868103e-216	True	True
GRWD1	45.0	13.0	37.0	14611.0	0.6074875094107179	0.4827884750518088	0.12469903435890917	7.005603089267238e-200	2.6502996924664685e-198	True	True
RCN1	47.0	12.0	37.0	19943.0	0.59003159003159	0.48443201071661973	0.10559957931497027	1.1854507481467466e-195	4.374126207289007e-194	True	True
CAPS	40.0	14.0	37.0	5466.0	0.6776436150750091	0.4846498990373851	0.19299371603762405	2.77420335831116e-179	9.531388305896424e-178	True	True
PLA2G12A	56.0	15.0	37.0	17281.0	0.583820380765002	0.48127819479517103	0.10254218596983095	2.6253164529697546e-160	8.018466537784764e-159	True	True
PANK2-AS1	50.0	14.0	37.0	10779.0	0.35903145004174786	0.4830349131714551	-0.12400346312970723	2.281374192259781e-146	6.336868255634721e-145	True	True
NAAA	50.0	15.0	37.0	14922.0	0.5712370995845061	0.46851089923233685	0.10272620035216923	1.5207247195377784e-139	4.0097191953140225e-138	True	True
ENSG00000232611	54.0	15.0	37.0	13168.0	0.5896871202916161	0.4875718905978469	0.10211522969376918	1.5553097000130968e-121	3.603214391702168e-120	True	True
RNF14	42.0	11.0	37.0	11847.0	0.38102473199966236	0.4881228682757188	-0.10709813627605647	2.743904450515814e-120	6.27909388477365e-119	True	True
SCRIB	40.0	14.0	37.0	3304.0	0.6655569007263923	0.48637742666372624	0.17917947406266604	2.4107969392198486e-94	4.436791317309918e-93	True	True
NSG1	37.0	12.0	37.0	8864.0	0.5912680505415162	0.4889512895827498	0.1023167609587664	9.462935896347765e-83	1.5340370301640018e-81	True	True
C15orf39	40.0	13.0	37.0	6862.0	0.5786942582337511	0.46828606541125334	0.11040819282249775	4.883044227460441e-75	7.22416369199021e-74	True	True
FTSJ1	45.0	15.0	37.0	4606.0	0.35345201910551455	0.4759748207925244	-0.12252280168700985	3.032657212755766e-62	3.789808604384001e-61	True	True
ORAI3	40.0	13.0	37.0	4833.0	0.5810055865921788	0.47478637972712573	0.1062192068650531	1.764220955488144e-49	1.7844911340791812e-48	True	True
LYRM9	44.0	13.0	37.0	3854.0	0.3827192527244421	0.48571769320290825	-0.10299844047846612	1.779655882665213e-37	1.4227740352546785e-36	True	True
COL6A1	46.0	15.0	36.0	29511.0	0.33428213208634067	0.4915890565721972	-0.15730692448585654	0.0	0.0	True	True
FXYD5	47.0	13.0	36.0	79865.0	0.6112314530770675	0.4701426609141372	0.1410887921629303	0.0	0.0	True	True
HERPUD1	50.0	14.0	36.0	38756.0	0.6075188357931675	0.46958347976074405	0.1379353560324234	0.0	0.0	True	True
